monad_io_net_system.rec_on,1112,2081,56,748,27,1530,34,9,4,1
monad_io_net_system.cases_on,1112,2081,56,748,27,1530,34,9,4,1
well_founded.fix_F.equations._eqn_1,368,265,62,267,2,94,3,3,2,1
psum.alt.sizeof.equations._eqn_1,158,143,30,117,3,71,5,4,3,1
except_t.monad_functor.equations._eqn_1,649,619,66,451,12,329,14,6,3,1
psum.alt.sizeof.equations._eqn_2,158,144,28,117,3,71,5,4,3,1
eq.mpr.equations._eqn_1,350,216,37,249,2,64,3,2,2,1
psigma.rev_lex.drec_on,2298,1543,346,1597,2,203,5,4,3,1
psigma.rev_lex.dcases_on,2298,1543,346,1597,2,203,5,4,3,1
psigma.rev_lex.drec,2314,1522,317,1597,2,174,5,4,3,1
psigma.lex.dcases_on,2318,1366,327,1346,2,188,5,4,3,1
psigma.lex.drec,2325,1346,300,1346,2,162,5,4,3,1
psigma.lex.drec_on,2318,1366,327,1346,2,188,5,4,3,1
subtype.has_sizeof.equations._eqn_1,377,275,47,293,4,103,6,5,3,1
nat.eq_or_lt_of_le,756,408,66,533,4,89,10,6,4,1
nat.succ_ne_zero,-101
except.bind.equations._eqn_1,321,219,48,230,2,73,5,4,3,1
int.of_nat.inj,-101
int.neg_succ_of_nat.inj,-101
io.error.sys.inj,-101
io.error.other.inj,-101
has_mod.no_confusion,906,488,131,779,2,72,3,3,2,1
has_inter.no_confusion,906,488,131,779,2,72,3,3,2,1
has_dvd.no_confusion,898,482,130,778,2,70,3,3,2,1
has_add.no_confusion,906,488,131,779,2,72,3,3,2,1
applicative.map._default.equations._eqn_1,469,353,100,417,4,159,5,4,2,1
has_le.no_confusion,898,482,130,778,2,70,3,3,2,1
has_ssubset.no_confusion,898,482,130,778,2,70,3,3,2,1
has_sub.no_confusion,906,488,131,779,2,72,3,3,2,1
has_mul.no_confusion,906,488,131,779,2,72,3,3,2,1
has_div.no_confusion,906,488,131,779,2,72,3,3,2,1
has_equiv.no_confusion,899,482,130,778,2,70,3,3,2,1
has_append.no_confusion,906,488,131,779,2,72,3,3,2,1
has_union.no_confusion,906,488,131,779,2,72,3,3,2,1
has_subset.no_confusion,898,482,130,778,2,70,3,3,2,1
has_sdiff.no_confusion,906,488,131,779,2,72,3,3,2,1
has_lt.no_confusion,898,482,130,778,2,70,3,3,2,1
reader_t.monad_reader.equations._eqn_1,-101
classical.type_decidable._match_1.equations._eqn_2,123,121,11,84,4,74,6,4,3,1
state_t.monad_functor.equations._eqn_1,705,655,78,528,12,331,13,5,2,1
and.assoc,792,368,120,366,2,42,3,2,2,1
of_heq_true,-101
mk_array.equations._eqn_1,560,485,42,512,6,218,9,6,3,1
prod.mk.eta,756,416,68,464,2,64,3,3,2,1
smt_pre_config.mk.inj,-101
tactic.rewrite_cfg.mk.inj,-101
lift_fn_dom.equations._eqn_1,296,212,59,222,2,72,3,3,2,1
option_t.lift.equations._eqn_1,631,576,80,470,11,287,13,6,3,1
setoid.iseqv,2468,1767,158,2371,2,277,3,2,2,1
int.coe_nat_zero,42,62,4,32,3,53,8,5,4,1
monad_fail.mk.inj,-101
option_t.monad_run.equations._eqn_1,554,387,68,450,4,133,6,4,3,1
has_pure.mk.inj,-101
smt_config.no_confusion,1837,2336,388,1475,21,1478,30,10,5,1
environment.projection_info.no_confusion,1766,2244,381,1413,17,1417,25,9,5,1
and_assoc,792,370,119,366,2,44,3,2,2,1
reader_t.run_read,-101
has_ssubset.mk.inj_arrow,-101
has_append.mk.inj_arrow,-101
has_union.mk.inj_arrow,-101
has_inter.mk.inj_arrow,-101
has_mul.mk.inj_arrow,-101
has_equiv.mk.inj_arrow,-101
has_subset.mk.inj_arrow,-101
has_mod.mk.inj_arrow,-101
has_le.mk.inj_arrow,-101
has_sub.mk.inj_arrow,-101
has_div.mk.inj_arrow,-101
has_dvd.mk.inj_arrow,-101
has_lt.mk.inj_arrow,-101
has_sdiff.mk.inj_arrow,-101
has_add.mk.inj_arrow,-101
except_t.catch,1425,962,188,834,10,236,12,5,3,1
int.coe_nat_one,49,63,5,38,3,54,8,5,4,1
list.brec_on,-101
is_symm_op_of_is_symm.equations._eqn_1,587,428,60,438,5,157,6,4,2,1
interactive.loc.ns.inj,-101
classical.type_decidable._match_1.equations._eqn_1,150,137,17,109,4,80,5,4,3,1
eqv_gen.drec_on,2119,1231,402,1366,1,173,13,5,5,1
eqv_gen.drec,2129,1218,375,1366,1,153,13,5,5,1
format.color.no_confusion_type,286,163,30,101,1,31,8,8,8,1
lift_pair₂.equations._eqn_1,511,339,75,369,4,113,5,4,2,1
lift_pair₁.equations._eqn_1,519,338,71,377,4,114,5,4,2,1
eq_rec_heq,1447,738,221,1030,2,67,3,2,2,1
nat.no_confusion,-101
state_t.adapt._match_2,1418,953,287,850,10,244,11,4,2,1
list.binduction_on,-101
has_coe.mk.inj,-101
has_coe_t.mk.inj,-101
has_lift.mk.inj,-101
has_coe_t_aux.mk.inj,-101
has_lift_t.mk.inj,-101
int.of_nat.inj_arrow,-101
int.neg_succ_of_nat.inj_arrow,-101
classical.some_spec,843,472,90,656,3,103,4,3,2,1
io.error.sys.inj_arrow,-101
io.error.other.inj_arrow,-101
buffer.to_array,1633,989,120,1580,6,260,9,6,3,1
guardb._main.equations._eqn_1,217,307,26,174,10,214,11,6,2,1
to_bool_true_eq_tt,558,347,37,439,5,78,9,6,4,1
classical.strong_indefinite_description._proof_1,852,478,92,656,3,108,4,3,2,1
unification_constraint.mk.inj,-101
except_t.lift.equations._eqn_1,693,633,86,511,11,313,13,6,3,1
expr.coord.pi_var_type.sizeof_spec,41,49,4,31,2,40,5,3,3,1
expr.coord.app_arg.sizeof_spec,41,49,4,31,2,40,5,3,3,1
expr.coord.elet_var_type.sizeof_spec,41,49,4,31,2,40,5,3,3,1
expr.coord.pi_body.sizeof_spec,41,49,4,31,2,40,5,3,3,1
expr.coord.app_fn.sizeof_spec,41,49,4,31,2,40,5,3,3,1
expr.coord.elet_assignment.sizeof_spec,41,49,4,31,2,40,5,3,3,1
expr.coord.lam_var_type.sizeof_spec,41,49,4,31,2,40,5,3,3,1
expr.coord.elet_body.sizeof_spec,41,49,4,31,2,40,5,3,3,1
expr.coord.lam_body.sizeof_spec,41,49,4,31,2,40,5,3,3,1
int.nat_abs_of_nat,37,55,4,25,2,40,4,3,3,1
nat.decidable_eq._main._proof_2,-101
except_t.bind,1452,975,214,861,10,238,13,5,3,1
nat.decidable_eq._main._proof_1,-101
subtype.ne_of_val_ne,672,405,80,516,3,79,3,3,2,1
has_well_founded.mk.inj,-101
monad_fail.no_confusion,969,1457,139,882,14,1037,19,7,4,1
has_pure.no_confusion,969,511,137,863,2,80,3,3,2,1
state_t.run_get,525,506,68,393,10,266,11,5,2,1
option.some.inj,-101
ordering.no_confusion,877,535,79,723,2,59,9,8,8,1
monad.cond.equations._eqn_1,535,488,98,471,10,258,12,6,3,1
tactic.new_goals.no_confusion,877,535,79,723,2,59,9,8,8,1
feature_search.predictor_type.no_confusion,877,535,79,723,2,59,9,8,8,1
vm_decl_kind.no_confusion,877,535,79,723,2,59,9,8,8,1
guardb.equations._eqn_1,217,307,26,174,10,214,11,6,2,1
tactic.interactive.case_tag.match_result.no_confusion,877,535,79,723,2,59,9,8,8,1
widget.mouse_event_kind.no_confusion,877,535,79,723,2,59,9,8,8,1
io.process.stdio.no_confusion,877,535,79,723,2,59,9,8,8,1
environment.implicit_infer_kind.no_confusion,877,535,79,723,2,59,9,8,8,1
mcond.equations._eqn_1,459,445,93,362,10,252,12,6,3,1
unique_of_exists_unique,709,402,140,429,3,67,4,3,2,1
nat.zero_ne_one,-101
state_t.run_put,533,516,70,399,11,274,12,5,2,1
nat.one_ne_zero,-101
function.has_right_inverse.surjective,476,286,92,338,2,59,3,3,2,1
option_t.has_monad_lift.equations._eqn_1,-101
ordering.decidable_eq._match_3._proof_2,-101
ordering.decidable_eq._match_2._proof_1,-101
ordering.decidable_eq._match_2._proof_2,-101
ordering.decidable_eq._match_4._proof_1,-101
ordering.decidable_eq._match_4._proof_2,-101
ordering.decidable_eq._match_3._proof_1,-101
iff.decidable,648,397,121,390,3,59,5,4,3,1
has_coe_to_sort.mk.inj,-101
has_singleton.mk.inj,-101
has_pow.mk.inj,-101
interactive.loc.ns.inj_arrow,-101
smt.store.equations._eqn_1,291,223,83,257,3,86,4,4,3,1
reader_t.monad_run.equations._eqn_1,-101
decidable_eq_inr_neg,468,264,62,359,4,82,6,4,3,1
forall_prop_decidable,462,279,95,353,2,46,4,3,3,1
has_pure.mk.inj_arrow,-101
monad_fail.mk.inj_arrow,-101
option_t.catch,1154,782,162,689,11,225,13,6,3,1
subtype.mk.inj,-101
cc_config.no_confusion,1814,2235,383,1499,18,1434,27,9,5,1
prod.mk.inj_arrow,-101
pprod.mk.inj_arrow,-101
left_comm,730,358,107,366,1,59,2,2,2,1
monad_reader.mk.inj,-101
has_well_founded.no_confusion,1270,705,194,1056,4,122,5,4,2,1
right_comm,743,361,111,377,1,59,2,2,2,1
feature_search.feature_cfg.no_confusion,1927,1051,454,1526,3,104,5,4,3,1
classical.indefinite_description.equations._eqn_1,399,271,48,327,4,110,5,4,2,1
option_t.mk.inj,-101
monad.no_confusion,1436,825,254,1050,9,226,10,5,2,1
state_t.adapt,1516,1008,323,918,10,244,11,4,2,1
has_coe.mk.inj_arrow,-101
has_coe_t_aux.mk.inj_arrow,-101
has_coe_t.mk.inj_arrow,-101
has_lift.mk.inj_arrow,-101
has_lift_t.mk.inj_arrow,-101
has_lift_t.no_confusion,1081,564,163,855,3,83,4,3,2,1
has_coe.no_confusion,1081,564,163,855,3,83,4,3,2,1
has_coe_t.no_confusion,1081,564,163,855,3,83,4,3,2,1
has_lift.no_confusion,1081,564,163,855,3,83,4,3,2,1
has_coe_t_aux.no_confusion,1081,564,163,855,3,83,4,3,2,1
monad.mk.inj,-101
int.to_nat._main.equations._eqn_1,37,55,4,25,2,40,4,3,3,1
int.to_nat.equations._eqn_1,37,55,4,25,2,40,4,3,3,1
eq_is_equiv.equations._eqn_1,782,479,70,555,7,172,8,4,2,1
guardb._main.equations._eqn_2,480,460,58,369,10,235,11,6,2,1
heq_of_eq_rec_right,1688,832,288,1119,2,73,3,2,2,1
option_t.orelse._match_1.equations._eqn_1,237,344,26,155,11,246,13,6,3,1
coe_fn_trans.equations._eqn_1,-101
_private.3631408229.acc_aux,1338,785,344,1134,2,83,3,3,2,1
option.decidable_eq._match_1._proof_1,-101
state_t.monad_except,1929,1218,305,1200,11,267,12,4,2,1
function.left_inverse.injective,556,279,128,274,1,45,2,2,2,1
except_t.has_monad_lift.equations._eqn_1,775,694,92,626,12,338,14,6,3,1
except_t.monad_run.equations._eqn_1,660,447,82,529,4,151,6,4,3,1
option.some.inj_arrow,-101
has_mem.mk.inj,-101
monad_except_adapter_trans,-101
has_insert.mk.inj,-101
monad_reader_adapter_trans,-101
well_founded.recursion.equations._eqn_1,490,352,79,356,3,122,4,4,2,1
min_default.equations._eqn_1,395,308,61,397,4,112,5,4,3,1
max_default.equations._eqn_1,395,307,64,397,4,111,5,4,3,1
prod.mk.inj,-101
pprod.mk.inj,-101
int.no_confusion,963,566,109,842,3,80,7,6,5,1
io.error.no_confusion,1131,1579,156,1009,14,1036,21,8,5,1
prod.decidable_eq._match_1._proof_1,-101
guardb.equations._eqn_2,480,460,58,369,10,235,11,6,2,1
prod.decidable_eq._match_2._proof_1,-101
state_t.monad_state_adapter,1760,1176,339,1079,11,284,12,4,2,1
interactive.loc.no_confusion,1026,1862,126,916,17,1411,27,9,6,1
applicative.seq_left._default.equations._eqn_1,527,409,107,467,4,172,5,4,2,1
array.read,724,559,59,622,5,203,8,6,3,1
decidable.not_and_iff_or_not,832,528,130,572,5,89,8,4,3,1
has_coe_to_fun.mk.inj,-101
option_t.bind_cont._main.equations._eqn_2,250,353,41,166,11,250,13,6,3,1
has_orelse.mk.inj,-101
buffer.size.equations._eqn_1,617,550,44,540,7,254,10,6,3,1
io.forever,-101
has_well_founded.mk.inj_arrow,-101
has_pow.no_confusion,1120,576,140,913,2,77,3,3,2,1
prod.no_confusion,1585,764,283,1081,2,77,3,3,2,1
has_coe_to_sort.mk.inj_arrow,-101
has_singleton.mk.inj_arrow,-101
pprod.no_confusion,1589,775,283,1080,3,88,4,3,2,1
iff_eq_of_eq_true_left,592,356,49,306,3,53,4,3,2,1
has_pow.mk.inj_arrow,-101
d_array.no_confusion_type,1170,756,118,1013,6,200,9,6,3,1
has_coe_to_sort.no_confusion,1098,588,167,863,3,85,4,3,2,1
has_singleton.no_confusion,1096,571,167,867,2,75,3,3,2,1
monad_state_adapter_trans,-101
inv_image.accessible,1417,818,355,1171,2,65,3,3,2,1
smt_config.mk.inj,-101
has_sep.mk.inj,-101
state_t.monad_run.equations._eqn_1,707,475,95,585,4,153,5,4,2,1
environment.projection_info.mk.inj,-101
nat.le_succ_of_pred_le,-101
subtype.no_confusion,1480,746,223,1039,3,87,4,3,2,1
classical.axiom_of_choice,1185,698,154,1048,3,55,4,3,2,1
applicative.seq_right._default.equations._eqn_1,529,410,103,467,4,173,5,4,2,1
option_t.no_confusion,1127,551,160,848,3,87,5,4,3,1
monad_reader.mk.inj_arrow,-101
monad.whenb.equations._eqn_1,-101
decidable.not_or_iff_and_not,846,519,116,576,5,89,8,4,3,1
monad.unlessb.equations._eqn_1,-101
subtype.mk.inj_arrow,-101
has_orelse.no_confusion,1100,528,152,913,2,85,3,3,2,1
option_t.mk.inj_arrow,-101
fin.succ._main,655,372,63,475,3,81,7,5,3,1
option.to_monad._main.equations._eqn_1,223,346,32,174,11,249,12,6,2,1
fin.succ._sunfold,655,372,63,475,3,81,7,5,3,1
monad_reader.no_confusion,1108,549,161,833,2,72,3,3,2,1
monad_io_process.rec_on,1240,2223,30,905,27,1625,36,10,5,1
fin.succ,655,372,63,475,3,81,7,5,3,1
monad_io_process.cases_on,1240,2223,30,905,27,1625,36,10,5,1
has_seq_right.mk.inj,-101
has_seq_left.mk.inj,-101
when.equations._eqn_1,622,581,94,512,12,282,13,6,3,1
array.to_buffer.equations._eqn_1,556,504,40,484,7,248,10,6,3,1
int.sign,170,114,24,94,2,33,7,5,4,1
int.sign._main,170,114,24,94,2,33,7,5,4,1
int.sign._sunfold,170,114,24,94,2,33,7,5,4,1
has_mem.no_confusion,1121,586,170,923,2,80,3,3,2,1
has_insert.no_confusion,1128,589,172,920,2,80,3,3,2,1
decidable.subsingleton._match_2.equations._eqn_1,162,125,18,122,4,76,6,4,3,1
has_mem.mk.inj_arrow,-101
has_insert.mk.inj_arrow,-101
_private.2191042625.u_def,942,522,70,778,5,114,8,5,3,1
_private.1737220101.v_def,942,521,70,778,5,113,7,5,3,1
option_t.bind_cont.equations._eqn_2,250,353,41,166,11,250,13,6,3,1
option_t.orelse._match_1.equations._eqn_2,494,499,69,367,11,275,13,6,3,1
option.no_confusion,1145,597,150,955,2,73,5,4,4,1
has_monad_lift_t.mk.inj,-101
has_monad_lift.mk.inj,-101
of_as_true,505,295,49,379,3,52,5,5,4,1
state_t.adapt._match_1.equations._eqn_1,562,534,138,414,10,284,11,5,2,1
cmp_using.equations._eqn_1,430,311,57,385,4,103,11,6,4,1
function.left_inverse_of_surjective_of_right_inverse,892,452,166,482,2,63,3,3,2,1
has_seq_left.no_confusion,1074,551,158,1004,2,93,3,3,2,1
has_seq_right.no_confusion,1074,551,158,1004,2,93,3,3,2,1
option_t.bind_cont._main.equations._eqn_1,484,496,70,361,11,275,14,6,3,1
psum.has_sizeof_alt.equations._eqn_1,468,337,63,363,4,121,7,5,4,1
param_info.no_confusion,2476,1355,609,1932,5,150,9,5,4,1
psigma.mk.inj,-101
sigma.mk.inj,-101
has_coe_to_fun.no_confusion,1147,616,171,959,3,92,4,3,2,1
has_coe_to_fun.mk.inj_arrow,-101
io.net.socket.equations._eqn_1,1059,2009,53,788,28,1546,35,9,4,3
option.to_monad.equations._eqn_1,223,346,32,174,11,249,12,6,2,1
reader_t.mk.inj,-101
state_t.monad_state.equations._eqn_1,947,836,109,790,12,358,13,5,2,1
nat.decidable_eq._match_1,-101
psigma.no_confusion,1756,882,308,1244,4,115,5,3,2,1
sigma.no_confusion,1764,879,308,1253,3,104,4,3,2,1
io.net.close,2032,2535,111,1845,27,1532,34,9,4,3
has_seq.mk.inj,-101
has_bind.mk.inj,-101
io.net.connect,2107,2651,112,1775,27,1533,34,9,4,3
io.net.listen,2193,2695,115,1822,27,1535,34,9,4,3
has_sep.no_confusion,1151,602,177,974,2,84,3,3,2,1
has_orelse.mk.inj_arrow,-101
monad_io_net_system.close,2050,2596,129,1849,27,1521,34,9,4,1
monad_io_net_system.connect,2125,2713,129,1779,27,1527,34,9,4,1
monad_io_net_system.listen,2211,2754,133,1844,27,1529,34,9,4,1
function.fun_setoid,1328,845,210,1118,3,131,4,3,2,1
option.decidable_eq._main._proof_3,-101
has_andthen.mk.inj,-101
option.decidable_eq._main._proof_2,-101
monad_run.mk.inj,-101
decidable.subsingleton._match_2.equations._eqn_2,149,119,16,103,4,76,5,4,3,1
has_sep.mk.inj_arrow,-101
reducibility_hints.regular.inj,-101
ite.decidable._match_1.equations._eqn_2,63,85,22,36,3,62,4,4,3,1
has_seq.no_confusion,1091,578,169,1096,2,103,3,3,2,1
has_bind.no_confusion,1085,567,166,1050,2,98,3,3,2,1
option_t.monad_except,1667,1061,216,1011,12,256,15,6,3,1
decidable.subsingleton._match_3.equations._eqn_2,163,127,18,122,4,78,6,4,3,1
cc_config.mk.inj,-101
tactic.apply_cfg.no_confusion,2888,1613,766,2179,5,156,13,7,6,1
except_t.monad_except,1992,1261,249,1174,11,270,14,5,3,1
reader_t.orelse.equations._eqn_1,693,628,103,518,12,319,13,6,2,1
nat.add,-101
nat.add._main,-101
alternative.no_confusion,1922,1115,380,1693,9,241,10,6,2,1
ite.decidable._match_1.equations._eqn_1,65,86,21,36,3,63,4,4,3,1
nat.has_add,-101
decidable.subsingleton._match_1,638,360,75,492,3,57,5,4,3,1
list.iota,-101
list.iota._main,-101
nat.succ.inj_eq,-101
decidable.subsingleton,687,390,77,530,4,68,6,4,3,1
except_t.mk.inj,-101
list.repeat._main,-101
has_monad_lift_t.no_confusion,1202,615,180,1066,2,91,3,3,2,1
has_monad_lift.no_confusion,1202,615,180,1066,2,91,3,3,2,1
lift_fn.equations._eqn_1,451,318,97,333,3,103,4,3,2,1
heq_of_eq_rec_left,1742,843,295,1145,2,73,3,2,2,1
nat.iterate._main,-101
string.has_decidable_eq._match_1,-101
option_t.bind_cont.equations._eqn_1,484,496,70,361,11,275,14,6,3,1
int.of_nat_eq_of_nat_iff,-101
list.repeat,-101
option.to_monad._main.equations._eqn_2,-101
list.partition._match_1.equations._eqn_1,374,270,67,295,5,127,7,6,4,1
nat.repeat._main,-101
inv_image.wf,1620,938,342,1319,3,73,4,4,2,1
classical.some.equations._eqn_1,522,356,57,403,4,118,5,4,2,1
reader_t.bind.equations._eqn_1,894,694,140,714,10,297,11,5,2,1
has_seq_right.mk.inj_arrow,-101
d_array.foreach,1074,706,101,929,5,211,8,6,3,1
except_t.catch._match_1.equations._eqn_1,340,410,42,224,11,267,13,6,3,1
nat.iterate,-101
reader_t.run_monad_lift,-101
state_t.lift.equations._eqn_1,940,751,137,786,11,329,12,5,2,1
has_seq_left.mk.inj_arrow,-101
lift_pair.equations._eqn_1,646,413,118,465,4,130,5,4,2,1
nat.repeat,-101
int.lnot._main.equations._eqn_2,44,70,5,32,3,54,7,5,4,1
int.lnot.equations._eqn_2,44,70,5,32,3,54,7,5,4,1
except_t.bind_cont._main.equations._eqn_2,344,413,52,225,11,269,13,6,3,1
monad.map._default.equations._eqn_1,628,522,131,574,8,247,9,5,2,1
has_monad_lift_t.mk.inj_arrow,-101
has_monad_lift.mk.inj_arrow,-101
array.mem,804,622,77,665,7,199,10,6,3,1
is_asymm_of_is_trans_of_is_irrefl.equations._eqn_1,670,455,109,517,5,155,5,3,2,1
decidable.rec_on_true.equations._eqn_1,527,311,99,431,3,91,4,5,4,1
function.surjective.comp,959,499,248,611,2,72,3,3,2,1
state_t.mk.inj,-101
nat.lt_of_le_and_ne,1018,550,89,635,5,75,10,6,4,1
if_pos,524,337,86,436,3,71,5,4,3,1
or.decidable.equations._eqn_1,601,395,70,472,4,115,8,4,3,1
reader_t.mk.inj_arrow,-101
reader_t.no_confusion,1360,666,197,1040,2,82,3,3,2,1
occurrences.pos.inj,-101
state_t.orelse.equations._eqn_1,757,666,106,578,13,341,14,6,2,1
monad_run.no_confusion,1219,632,184,1083,2,93,3,3,2,1
monad_io_random.no_confusion,1655,1745,286,1446,16,1074,22,7,4,1
occurrences.neg.inj,-101
function.equiv.is_equivalence,982,501,192,807,2,93,3,3,2,1
list.range_core,-101
list.range_core._main,-101
feature_search.feature_cfg.mk.inj,-101
option.to_monad.equations._eqn_2,-101
if_neg,526,338,87,438,3,72,5,4,3,1
io.mode.no_confusion,1161,745,93,1039,2,70,14,13,13,1
list.range,-101
list.cons.inj,-101
if_true,520,337,71,436,4,71,6,4,3,1
sum.inl.inj,-101
psum.inl.inj,-101
except.ok.inj,-101
decidable.rec_on_false.equations._eqn_1,531,313,106,433,3,93,4,5,4,1
has_seq.mk.inj_arrow,-101
psum.inr.inj,-101
except.error.inj,-101
sum.inr.inj,-101
list.has_dec_eq._match_1._proof_1,-101
has_bind.mk.inj_arrow,-101
has_andthen.mk.inj_arrow,-101
nat.add._sunfold,-101
int.of_nat.inj_eq,-101
int.neg_succ_of_nat.inj_eq,-101
io.error.sys.inj_eq,-101
expr.coord.no_confusion_type,383,219,34,134,1,37,10,10,10,1
list.has_dec_eq._match_2._proof_1,-101
io.error.other.inj_eq,-101
dif_pos,551,321,122,423,3,72,4,5,4,1
monad_run.mk.inj_arrow,-101
if_false,510,332,69,427,3,68,5,4,3,1
has_andthen.no_confusion,1397,711,204,1067,2,88,3,3,2,1
monad.seq._default.equations._eqn_1,725,591,145,668,8,263,9,5,2,1
alternative.mk.inj,-101
list.iota._sunfold,-101
decidable.subsingleton._match_3.equations._eqn_1,167,129,18,118,4,77,6,4,3,1
monad_io_random.mk.inj,-101
dif_neg,555,322,129,425,3,73,4,5,4,1
state_t.has_monad_lift.equations._eqn_1,1022,816,143,866,12,354,13,5,2,1
nat.succ_eq_add_one,43,57,5,31,2,41,4,3,3,1
except_t.no_confusion,1408,668,194,1021,3,104,5,4,3,1
except_t.catch._match_1.equations._eqn_2,525,538,78,390,11,301,13,6,3,1
except_t.mk.inj_arrow,-101
array.decidable_eq._proof_1,975,626,83,868,9,269,12,7,4,1
monad_io_terminal.no_confusion,1969,1913,350,1694,15,1063,21,8,4,1
or.by_cases.equations._eqn_1,475,358,133,362,4,117,6,4,3,1
guard.equations._eqn_1,691,628,91,578,12,293,13,7,3,1
list.repeat._sunfold,-101
nat.iterate._sunfold,-101
except_t.bind_cont.equations._eqn_2,344,413,52,225,11,269,13,6,3,1
except_t.bind_cont._main.equations._eqn_1,527,541,87,390,11,303,14,6,3,1
occurrences.pos.inj_arrow,-101
occurrences.neg.inj_arrow,-101
function.has_left_inverse.injective,814,431,147,471,2,60,3,3,2,1
vm_obj_kind.simple.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.expr.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.other.sizeof_spec,41,49,4,31,2,40,5,3,3,1
eqv_gen.setoid.equations._eqn_1,956,664,61,666,4,239,15,7,5,1
vm_obj_kind.closure.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.constructor.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.options.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.level.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.name.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.mpz.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.environment.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.tactic_state.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.format.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.declaration.sizeof_spec,41,49,4,31,2,40,5,3,3,1
vm_obj_kind.native_closure.sizeof_spec,41,49,4,31,2,40,5,3,3,1
nat.repeat._sunfold,-101
if_t_t,486,320,64,415,3,68,5,4,3,1
int.neg_neg_of_nat_succ,51,72,6,38,3,55,7,5,4,1
subtype.decidable_eq._proof_2,-101
if_eq_of_eq,647,401,104,501,3,72,5,4,3,1
int.neg_of_nat_of_succ,44,70,5,32,3,54,6,5,4,1
array.has_mem,1156,783,102,968,8,223,11,6,3,1
psum.inl.inj_arrow,-101
except.ok.inj_arrow,-101
psum.inr.inj_arrow,-101
sum.inl.inj_arrow,-101
state_t.no_confusion,1461,706,199,1125,3,102,4,4,2,1
except.error.inj_arrow,-101
sum.inr.inj_arrow,-101
ulift.sizeof,-101
inhabited.sizeof,-101
plift.sizeof,-101
well_founded.fix.equations._eqn_1,-101
io.net.recv,2389,2711,136,2243,27,1542,34,9,4,3
io.net.send,2423,2724,137,2215,27,1541,34,9,4,3
reducibility_hints.no_confusion,1725,937,244,1470,4,109,13,8,9,1
_private.894031573.lbp,93,106,24,31,5,23,7,5,3,1
list.range_core._sunfold,-101
monad_io_net_system.recv,2407,2784,157,2250,27,1533,34,9,4,1
monad_io_net_system.send,2441,2801,158,2233,27,1530,34,9,4,1
state_t.mk.inj_arrow,-101
list.drop._main,-101
ulift.has_sizeof_inst,-101
inhabited.has_sizeof_inst,-101
plift.has_sizeof_inst,-101
list.drop,-101
exists_prop_decidable,747,436,133,563,3,61,5,4,3,1
list.take._main,-101
ite.decidable.equations._eqn_1,564,329,82,463,3,91,5,5,4,1
list.take,-101
if_eq_of_eq_false,649,418,107,494,4,84,6,4,3,1
random_gen.no_confusion,2048,1067,384,1946,4,136,6,5,3,1
monad_functor_t_trans.equations._eqn_1,-101
option_t.sizeof,-101
assert.equations._eqn_1,727,645,93,603,12,302,13,7,3,1
option.some.inj_eq,-101
monad_reader.sizeof,-101
tactic.interactive.case_tag.pi.inj,-101
dite.decidable._match_1.equations._eqn_2,100,100,24,55,3,73,4,4,3,1
nat.pred_le,-101
int.neg._main.equations._eqn_1,126,118,17,98,3,63,8,5,4,1
except_t.bind_cont.equations._eqn_1,527,541,87,390,11,303,14,6,3,1
int.neg.equations._eqn_1,126,118,17,98,3,63,8,5,4,1
except_t.sizeof,-101
dite.decidable._match_1.equations._eqn_1,104,102,24,61,3,74,4,4,3,1
has_to_string.sizeof,106,1026,10,68,13,988,19,7,4,1
has_repr.sizeof,106,1026,10,68,13,988,19,7,4,1
decidable.no_confusion,1092,646,128,954,3,83,5,5,4,1
io.cmdline_args.equations._eqn_1,-101
tactic.interactive.case_tag.hyps.inj,-101
monad_io_terminal.mk.inj,-101
list.no_confusion,-101
has_lift_t.sizeof,162,114,13,95,2,43,5,4,3,1
has_coe_t.sizeof,162,114,13,95,2,43,5,4,3,1
has_coe.sizeof,162,114,13,95,2,43,5,4,3,1
has_repr.has_sizeof_inst,134,1048,12,84,14,1001,20,7,4,1
has_lift.sizeof,162,114,13,95,2,43,5,4,3,1
has_to_string.has_sizeof_inst,134,1048,12,84,14,1001,20,7,4,1
option_t.has_sizeof_inst,-101
has_coe_t_aux.sizeof,162,114,13,95,2,43,5,4,3,1
option_t.catch._match_1.equations._eqn_1,241,352,27,166,12,253,14,6,3,1
applicative.no_confusion,2935,1530,655,2271,7,215,8,5,2,1
coe_sort_tt,849,440,54,412,4,62,6,4,3,1
monad_fail.sizeof,119,1033,10,75,13,993,19,7,4,1
