fin,50,85,8,21,3,19,6,5,3
io.put_str,191,1074,16,124,14,1016,20,8,3
coe_sort,178,119,25,100,1,31,2,2,2
left_distributive,90,57,46,25,1,10,2,2,2
smt_config.rec_on,109,1480,11,76,20,1439,29,11,4
psigma.lex_ndep,160,200,23,92,2,44,4,4,3
right_distributive,96,60,49,25,1,10,2,2,2
random_gen.next,197,154,24,128,3,71,5,5,3
random_gen.range,196,155,22,121,3,71,5,5,3
coe_bool_to_Prop.equations._eqn_1,126,96,9,89,3,61,5,4,3
smt_config.cases_on,109,1480,11,76,20,1439,29,11,4
environment.projection_info.cases_on,107,1420,11,73,16,1379,24,10,4
sum.inhabited_right,172,125,20,90,2,52,4,3,3
environment.projection_info.rec_on,107,1420,11,73,16,1379,24,10,4
random_gen.split,195,154,23,123,3,72,5,5,3
decidable_pred.equations._eqn_1,61,84,12,42,3,61,4,4,3
sum.inhabited_left,171,123,21,89,2,51,5,3,3
or.cases_on,162,104,49,68,1,28,3,3,3
coe_sort_bool.equations._eqn_1,131,103,10,93,3,64,5,4,3
io.set_rand_gen,178,1082,14,110,15,1027,21,7,3
eq.subst,190,117,47,98,1,32,2,2,2
int.cases_on,124,101,24,78,2,45,5,5,3
eq.mp,162,106,24,79,1,28,2,2,2
and_self,212,147,14,107,2,36,3,2,2
monad_io_terminal.put_str,200,1091,24,124,14,1013,20,8,3
has_div.cases_on,132,96,18,76,1,34,2,2,2
has_sdiff.cases_on,132,96,18,76,1,34,2,2,2
has_mul.rec_on,132,96,18,76,1,34,2,2,2
vm_obj_kind.mpz.inj_eq,198,161,10,114,4,98,31,16,15
io.error.cases_on,127,1049,25,81,13,999,19,7,3
vm_decl_kind.bytecode.inj_eq,198,127,10,114,4,64,9,5,4
feature_search.predictor_type.mepo.inj_eq,198,127,10,114,4,64,9,5,4
vm_decl_kind.cfun.inj_eq,198,127,10,114,4,64,8,5,4
has_mod.cases_on,132,96,18,76,1,34,2,2,2
has_inter.cases_on,132,96,18,76,1,34,2,2,2
list.ret.equations._eqn_1,89,77,9,57,2,51,5,3,3
classical.type_decidable._match_1._proof_1,61,40,13,24,2,17,2,2,2
has_dvd.cases_on,131,96,18,76,1,34,2,2,2
has_add.cases_on,132,96,18,76,1,34,2,2,2
has_lt.cases_on,131,96,18,76,1,34,2,2,2
heq.rfl.equations._eqn_1,112,89,8,78,2,49,3,2,2
has_add.rec_on,132,96,18,76,1,34,2,2,2
has_le.cases_on,131,96,18,76,1,34,2,2,2
has_ssubset.rec_on,131,96,18,76,1,34,2,2,2
has_subset.cases_on,131,96,18,76,1,34,2,2,2
monad_io_random.set_rand_gen,187,1097,22,110,15,1024,21,7,3
vm_obj_kind.format.inj_eq,198,161,10,114,4,98,31,16,15
vm_obj_kind.constructor.inj_eq,198,161,10,114,4,98,31,16,15
io.env.get_cwd,185,1093,14,119,15,1034,22,8,3
has_le.rec_on,131,96,18,76,1,34,2,2,2
io.process.stdio.inherit.inj_eq,198,127,10,114,4,64,9,5,4
has_equiv.cases_on,131,96,18,76,1,34,2,2,2
is_refl.rec_on,153,110,26,80,1,35,2,2,2
has_ssubset.cases_on,131,96,18,76,1,34,2,2,2
has_sub.cases_on,132,96,18,76,1,34,2,2,2
io.mode.write.inj_eq,198,131,10,114,4,68,11,6,5
has_mul.cases_on,132,96,18,76,1,34,2,2,2
has_append.cases_on,132,96,18,76,1,34,2,2,2
has_dvd.rec_on,131,96,18,76,1,34,2,2,2
vm_obj_kind.tactic_state.inj_eq,198,161,10,114,4,98,31,16,15
vm_decl_kind.builtin.inj_eq,198,127,10,114,4,64,9,5,4
vm_obj_kind.closure.inj_eq,198,161,10,114,4,98,31,16,15
has_union.cases_on,132,96,18,76,1,34,2,2,2
feature_search.predictor_type.bayes.inj_eq,198,127,10,114,4,64,8,5,4
has_lt.rec_on,131,96,18,76,1,34,2,2,2
io.mode.read.inj_eq,198,131,10,114,4,68,11,6,5
vm_obj_kind.other.inj_eq,198,161,10,114,4,98,30,16,15
interactive.loc.cases_on,122,1419,22,79,16,1378,25,8,4
has_inter.rec_on,132,96,18,76,1,34,2,2,2
widget.mouse_event_kind.on_mouse_enter.inj_eq,198,127,10,114,4,64,9,5,4
io.mode.append.inj_eq,198,131,10,114,4,68,10,6,5
has_mod.rec_on,132,96,18,76,1,34,2,2,2
vm_obj_kind.options.inj_eq,198,161,10,114,4,98,31,16,15
vm_obj_kind.level.inj_eq,198,161,10,114,4,98,31,16,15
io.process.stdio.piped.inj_eq,198,127,10,114,4,64,9,5,4
vm_obj_kind.name.inj_eq,198,161,10,114,4,98,31,16,15
has_equiv.rec_on,131,96,18,76,1,34,2,2,2
has_union.rec_on,132,96,18,76,1,34,2,2,2
widget.mouse_event_kind.on_click.inj_eq,198,127,10,114,4,64,9,5,4
widget.mouse_event_kind.on_mouse_leave.inj_eq,198,127,10,114,4,64,8,5,4
is_refl.cases_on,153,110,26,80,1,35,2,2,2
vm_obj_kind.native_closure.inj_eq,198,161,10,114,4,98,31,16,15
vm_obj_kind.environment.inj_eq,198,161,10,114,4,98,31,16,15
io.process.stdio.null.inj_eq,198,127,10,114,4,64,8,5,4
has_div.rec_on,132,96,18,76,1,34,2,2,2
has_andthen.andthen,267,172,34,148,1,39,2,2,2
has_subset.rec_on,131,96,18,76,1,34,2,2,2
has_sub.rec_on,132,96,18,76,1,34,2,2,2
has_sdiff.rec_on,132,96,18,76,1,34,2,2,2
io.mode.read_write.inj_eq,198,131,10,114,4,68,11,6,5
has_append.rec_on,132,96,18,76,1,34,2,2,2
feature_search.predictor_type.knn.inj_eq,198,127,10,114,4,64,9,5,4
vm_obj_kind.declaration.inj_eq,198,161,10,114,4,98,31,16,15
vm_obj_kind.simple.inj_eq,198,161,10,114,4,98,31,16,15
vm_obj_kind.expr.inj_eq,198,161,10,114,4,98,31,16,15
nat.lt.base,23,58,4,17,2,51,6,4,3
cond._main,74,52,23,37,1,16,3,3,3
well_founded.apply,183,136,20,114,2,58,3,3,2
cond._sunfold,74,52,23,37,1,16,3,3,3
forall_prop_decidable._proof_2,48,30,19,21,1,13,1,1,1
trace_call_stack.equations._eqn_1,47,51,7,32,2,33,3,2,2
Exists.cases_on,156,105,41,76,1,30,2,2,2
_private.2042382769.V.equations._eqn_1,72,73,10,50,3,48,4,4,3
monad_io_environment.get_cwd,194,1110,22,119,15,1032,22,8,3
_private.3043571171.U.equations._eqn_1,72,74,10,50,3,49,5,4,3
reducibility_hints.rec_on,148,127,26,87,3,60,8,5,4
exists.elim,152,108,32,87,1,32,2,2,2
implies.decidable._proof_2,48,33,28,15,1,12,1,1,1
reader_t.run,265,163,31,147,1,36,2,2,2
failure,184,263,27,118,8,180,9,5,2
and_iff_right,223,152,24,115,2,37,3,2,2
has_orelse.orelse,190,103,25,114,1,30,2,2,2
cc_config.ho_fns._default.equations._eqn_1,62,1383,5,48,16,1374,25,8,4
monad_io_random.rand,190,1097,24,115,15,1024,21,7,3
list.nil.inj_arrow,27,62,7,4,3,55,5,3,3
well_founded.cases_on,165,136,26,85,2,62,3,3,2
subsingleton.cases_on,122,99,20,75,2,45,3,3,2
bin_tree.empty.inj_arrow,27,73,7,4,3,66,6,4,4
well_founded.rec_on,165,136,26,85,2,62,3,3,2
option.none.inj_arrow,27,58,7,4,3,51,5,3,3
and.decidable._proof_1,120,86,23,52,2,24,2,2,2
and.decidable._proof_2,120,86,25,52,2,24,2,2,2
nat.lt_succ_self,23,58,4,17,2,51,6,4,3
cond,74,52,23,37,1,16,3,3,3
and_false,194,135,14,106,3,38,3,2,2
tactic.transparency.rec_on,184,107,45,87,1,32,6,6,6
binder_info.cases_on,184,107,45,87,1,32,6,6,6
ordering.swap,83,56,12,42,1,16,8,4,4
ordering.swap._main,83,56,12,42,1,16,8,4,4
false_and,194,136,16,106,3,39,3,2,2
reflexive.equations._eqn_1,61,54,11,40,1,29,2,2,2
cc_config.cases_on,118,1438,11,84,17,1397,26,10,4
tactic.transparency.cases_on,184,107,45,87,1,32,6,6,6
feature_search.feature_cfg.cases_on,116,105,11,78,2,55,4,4,3
monad_io_environment.set_cwd,207,1113,24,134,15,1033,22,8,3
cc_config.rec_on,118,1438,11,84,17,1397,26,10,4
binder_info.rec_on,184,107,45,87,1,32,6,6,6
ordering.swap._sunfold,83,56,12,42,1,16,8,4,4
feature_search.feature_cfg.rec_on,116,105,11,78,2,55,4,4,3
false_of_true_eq_false,156,101,12,79,3,30,3,2,2
option.rec_on,163,107,27,88,1,35,3,3,3
monad_fail.cases_on,147,1061,18,85,13,1002,18,7,3
smt_config.cc_cfg._default.equations._eqn_1,100,1418,7,75,18,1403,28,10,4
is_preorder.rec_on,173,141,26,88,3,69,4,3,2
monad_run.run,229,146,31,150,1,39,2,2,2
has_monad_lift_t.monad_lift,226,141,30,146,1,37,2,2,2
has_monad_lift.monad_lift,226,141,30,146,1,37,2,2,2
monad_fail.rec_on,147,1061,18,85,13,1002,18,7,3
is_linear_order.rec_on,173,230,26,88,9,158,11,5,3
true_and,219,152,16,115,3,40,4,3,2
has_pure.cases_on,143,105,18,82,1,39,2,2,2
is_strict_order.rec_on,173,149,26,88,4,77,4,3,2
is_strict_order.cases_on,173,149,26,88,4,77,4,3,2
and_iff_left,226,155,31,114,2,37,3,2,2
nonempty.dcases_on,168,87,35,88,1,24,2,2,2
is_partial_order.cases_on,173,187,26,88,6,115,7,4,2
empty_wf,265,184,25,183,3,61,3,3,2
nonempty.drec,168,87,34,88,1,24,2,2,2
is_per.cases_on,173,145,26,88,3,73,4,3,2
is_total_preorder.cases_on,173,163,26,88,4,91,6,4,3
state.equations._eqn_1,63,103,9,47,3,77,4,4,2
is_strict_weak_order.cases_on,173,226,26,88,7,156,7,3,2
is_per.rec_on,173,145,26,88,3,73,4,3,2
is_equiv.rec_on,173,168,26,88,5,96,6,3,2
reader_t.has_monad_lift,190,312,23,118,10,229,11,4,2
is_strict_total_order.cases_on,173,287,26,88,11,217,12,5,3
is_equiv.cases_on,173,168,26,88,5,96,6,3,2
is_strict_total_order.rec_on,173,287,26,88,11,217,12,5,3
is_strict_weak_order.rec_on,173,226,26,88,7,156,7,3,2
classical.inhabited_of_nonempty.equations._eqn_1,87,81,9,60,3,54,4,3,2
io.env.set_cwd,208,1122,16,138,15,1035,22,8,3
is_partial_order.rec_on,173,187,26,88,6,115,7,4,2
is_preorder.cases_on,173,141,26,88,3,69,4,3,2
has_pure.rec_on,143,105,18,82,1,39,2,2,2
nonempty.drec_on,168,87,35,88,1,24,2,2,2
is_total_preorder.rec_on,173,163,26,88,4,91,6,4,3
is_linear_order.cases_on,173,230,26,88,9,158,11,5,3
set.univ.equations._eqn_1,45,51,5,36,2,30,3,2,2
option.cases_on,171,109,33,94,1,35,3,3,3
except_t.run,285,186,31,164,2,61,4,3,3
has_seq_left.seq_left,201,113,30,141,1,33,2,2,2
has_seq_right.seq_right,201,113,30,141,1,33,2,2,2
ordering.or_else,85,59,14,42,1,17,7,4,4
ordering.or_else._main,85,59,14,42,1,17,7,4,4
except.return.equations._eqn_1,99,90,12,65,2,57,4,4,3
ne.elim,17,34,11,9,2,29,2,2,2
reducibility_hints.cases_on,171,137,35,105,3,60,8,5,4
decidable.is_false.inj,25,69,8,1,4,64,5,4,3
pi.inhabited,167,101,31,109,1,28,2,2,2
monad_io_environment.get_env,219,1114,25,136,15,1032,22,8,3
ordering.or_else._sunfold,85,59,14,42,1,17,7,4,4
occurrences.rec_on,154,143,26,92,3,74,8,5,4
array,370,332,29,285,5,20,8,6,3
int.nat_abs,84,73,12,49,2,33,5,5,3
int.nat_abs._main,84,73,12,49,2,33,5,5,3
bin_tree.below,288,220,55,144,4,43,7,5,4
option.rhoare._main,113,76,23,62,2,35,6,4,3
is_irrefl.rec_on,173,135,27,101,2,44,2,2,2
function.injective_id,15,30,11,7,1,25,2,2,2
is_irrefl.cases_on,173,135,27,101,2,44,2,2,2
and_true,222,153,17,114,3,39,4,3,2
is_idempotent.rec_on,176,144,26,96,2,56,3,3,2
monad.cases_on,154,252,18,90,8,189,9,4,2
bin_tree.ibelow,284,189,59,143,3,43,6,5,4
forall_not_of_not_exists,132,85,32,76,2,31,2,2,2
io.env.get,217,1122,19,141,15,1035,22,8,3
int.nat_abs._sunfold,84,73,12,49,2,33,5,5,3
ne.irrefl,60,46,10,28,2,26,2,2,2
option.rhoare._sunfold,113,76,23,62,2,35,6,4,3
monad.rec_on,154,252,18,90,8,189,9,4,2
is_idempotent.cases_on,176,144,26,96,2,56,3,3,2
coe,173,113,24,97,1,29,2,2,2
or.imp,227,140,55,115,1,32,4,3,3
has_lift.cases_on,188,125,26,97,1,37,2,2,2
has_lift_t.cases_on,188,125,26,97,1,37,2,2,2
timeit.equations._eqn_1,49,1010,9,32,13,992,18,7,3
has_coe.cases_on,188,125,26,97,1,37,2,2,2
has_coe_t_aux.rec_on,188,125,26,97,1,37,2,2,2
implies.trans,32,25,33,7,0,12,1,1,1
has_lift.rec_on,188,125,26,97,1,37,2,2,2
has_coe_t.cases_on,188,125,26,97,1,37,2,2,2
monad_except.throw,269,182,31,147,1,48,2,2,2
is_irrefl.irrefl,179,127,20,121,2,39,2,2,2
has_coe_t.rec_on,188,125,26,97,1,37,2,2,2
trace.equations._eqn_1,49,1010,9,32,13,992,18,7,3
has_coe_t_aux.cases_on,188,125,26,97,1,37,2,2,2
is_idempotent.idempotent,205,141,20,131,2,48,3,3,2
has_lift_t.rec_on,188,125,26,97,1,37,2,2,2
function.combine,81,52,95,23,0,22,1,1,1
coe_option.equations._eqn_1,127,106,10,91,3,67,5,4,3
has_coe.rec_on,188,125,26,97,1,37,2,2,2
has_bind.bind,198,119,32,147,1,35,2,2,2
has_seq.seq,209,126,33,159,1,37,2,2,2
has_well_founded.cases_on,159,160,18,95,3,88,4,3,2
heq.rec_on,252,159,47,120,1,39,2,2,2
state_t.run,303,194,33,180,2,57,3,3,2
option.rhoare,113,76,23,62,2,35,6,4,3
has_well_founded.rec_on,159,160,18,95,3,88,4,3,2
congr_arg_kind.cases_on,223,126,56,104,1,36,7,7,7
heq.cases_on,252,159,47,120,1,39,2,2,2
function.has_right_inverse,84,73,31,35,2,7,3,3,2
string_to_name.equations._eqn_1,114,1408,8,83,16,1379,26,8,4
is_symm.cases_on,188,139,26,105,1,46,2,2,2
congr_arg_kind.rec_on,223,126,56,104,1,36,7,7,7
is_symm.rec_on,188,139,26,105,1,46,2,2,2
prod.cases_on,202,134,26,105,1,40,2,2,2
_private.1396090585.exV,233,156,17,150,4,65,6,5,3
param_info.cases_on,135,151,11,96,4,96,8,6,3
decidable_rel.equations._eqn_1,75,89,18,56,3,62,4,4,3
_private.1693713173.exU,233,157,17,150,4,66,7,5,3
true_ne_false,156,101,12,79,3,30,3,2,2
has_pow.cases_on,199,134,26,104,1,40,2,2,2
iff.decidable._proof_2,149,108,37,67,2,29,2,2,2
iff.decidable._proof_3,148,108,37,67,2,29,2,2,2
pprod.cases_on,201,134,26,104,1,40,2,2,2
not_of_eq_false,160,105,18,79,2,29,2,2,2
coe_subtype,275,192,32,190,2,54,3,3,2
param_info.rec_on,135,151,11,96,4,96,8,6,3
has_pow.rec_on,199,134,26,104,1,40,2,2,2
function.dcomp,73,48,33,32,0,27,1,1,1
false_iff_true,214,131,14,120,3,30,3,3,2
pprod.rec_on,201,134,26,104,1,40,2,2,2
true_iff_false,215,131,14,120,3,30,3,3,2
prod.rec_on,202,134,26,105,1,40,2,2,2
functor.map_const,218,144,31,138,1,48,2,2,2
refl,167,107,24,98,1,28,2,2,2
has_orelse.cases_on,162,112,18,87,1,42,2,2,2
tactic.unfold_proj_config.no_confusion_type,144,179,38,77,6,107,13,9,6
is_symm.symm,214,131,30,142,1,36,2,2,2
tactic.dunfold_config.no_confusion_type,144,179,38,77,6,107,13,9,6
punit.subsingleton,210,125,23,139,3,43,4,3,2
tactic.unfold_config.no_confusion_type,144,181,38,77,5,109,8,6,3
plift.down_up,39,37,6,25,1,20,2,2,2
is_total.cases_on,194,163,26,112,2,65,4,3,3
is_total.rec_on,194,163,26,112,2,65,4,3,3
ulift.down_up,39,38,6,25,1,21,2,2,2
false_of_ne,60,46,10,28,2,26,2,2,2
has_orelse.rec_on,162,112,18,87,1,42,2,2,2
tactic.interactive.case_tag.rec_on,141,1435,18,95,15,1377,23,9,4
ne.equations._eqn_1,78,71,14,50,3,42,3,2,2
coe_to_lift,210,144,25,116,2,43,3,2,2
coe_base,210,144,25,116,2,43,3,2,2
coe_base_aux,210,144,25,116,2,43,3,2,2
occurrences.cases_on,168,147,32,103,3,74,8,5,4
has_coe_to_sort.cases_on,193,131,27,102,1,39,2,2,2
lift_base,210,144,25,116,2,43,3,2,2
option_t.cases_on,204,142,26,106,2,54,4,4,3
has_singleton.cases_on,194,131,27,102,1,40,2,2,2
tactic.apply_cfg.rec_on,143,156,11,100,4,97,12,7,6
tactic.apply_cfg.cases_on,143,156,11,100,4,97,12,7,6
option_t.rec_on,204,142,26,106,2,54,4,4,3
has_singleton.rec_on,194,131,27,102,1,40,2,2,2
has_coe_to_sort.rec_on,193,131,27,102,1,39,2,2,2
nat.less_than_or_equal.rec_on,210,161,38,112,2,63,5,4,3
iff_true,254,164,24,131,2,28,3,3,2
option.is_some._main,136,98,14,80,2,34,6,4,3
functor.map,228,150,34,142,1,48,2,2,2
has_seq_left.cases_on,172,121,18,97,1,47,2,2,2
is_right_id.right_id,267,183,32,161,2,54,3,3,2
has_seq_right.cases_on,171,121,18,97,1,47,2,2,2
has_seq_left.rec_on,172,121,18,97,1,47,2,2,2
function.bijective,142,102,49,47,3,7,4,3,2
subtype.decidable_eq._proof_1,155,123,24,110,2,57,3,3,2
option.is_none._main,136,98,14,80,2,34,6,4,3
punit_eq,171,100,22,109,2,31,3,2,2
is_left_null.left_null,269,181,31,160,2,53,3,3,2
has_seq_right.rec_on,171,121,18,97,1,47,2,2,2
function.surjective_id,153,106,16,100,2,43,3,3,2
is_right_null.right_null,267,183,32,161,2,54,3,3,2
is_left_id.left_id,269,181,30,160,2,53,3,3,2
is_commutative.rec_on,203,165,25,115,2,64,3,3,2
irreflexive.equations._eqn_1,67,58,12,44,2,32,2,2,2
has_monad_lift_t_refl.equations._eqn_1,120,101,11,89,2,59,3,3,2
option.is_none._sunfold,136,98,14,80,2,34,6,4,3
option.is_some._sunfold,136,98,14,80,2,34,6,4,3
is_dec_refl.equations._eqn_1,91,78,14,64,2,44,4,3,3
is_commutative.cases_on,203,165,25,115,2,64,3,3,2
decidable.rec_on,191,145,28,114,2,50,3,3,3
sigma.cases_on,214,144,26,115,1,44,2,2,2
subtype.cases_on,212,144,26,113,1,44,2,2,2
monad_reader.cases_on,201,129,27,107,1,39,2,2,2
format.color.cases_on,265,146,68,122,1,40,8,8,8
psigma.cases_on,212,144,26,113,1,44,2,2,2
format.color.rec_on,265,146,68,122,1,40,8,8,8
is_total.total,222,155,28,151,2,54,4,3,3
has_mem.cases_on,202,139,27,108,1,43,2,2,2
has_insert.cases_on,203,139,27,108,1,43,2,2,2
scope_trace.equations._eqn_1,51,69,11,32,3,49,5,3,3
monad_reader.rec_on,201,129,27,107,1,39,2,2,2
psigma.rec_on,212,144,26,113,1,44,2,2,2
sigma.rec_on,214,144,26,115,1,44,2,2,2
list.has_singleton.equations._eqn_1,154,125,12,105,3,75,6,4,3
list.rec_on,196,131,27,108,1,44,3,3,3
has_mem.rec_on,202,139,27,108,1,43,2,2,2
subtype.rec_on,212,144,26,113,1,44,2,2,2
has_insert.rec_on,203,139,27,108,1,43,2,2,2
measure,44,65,20,12,2,24,5,4,3
function.equiv.refl,68,55,17,42,1,33,2,2,2
option.is_some,136,98,14,80,2,34,6,4,3
has_seq.cases_on,176,134,18,105,1,53,2,2,2
ne.def,78,71,14,50,3,42,3,2,2
option.get_or_else._main,134,92,19,72,1,26,3,3,3
option.is_none,136,98,14,80,2,34,6,4,3
option.get_or_else._sunfold,134,92,19,72,1,26,3,3,3
has_seq.rec_on,176,134,18,105,1,53,2,2,2
is_asymm.cases_on,209,166,27,128,2,56,2,2,2
option.lhoare._main,134,92,19,72,1,26,3,3,3
punit_eq_star,125,82,13,87,2,30,3,2,2
has_bind.cases_on,171,128,18,100,1,50,2,2,2
alternative.cases_on,186,274,18,112,8,193,9,5,2
alternative.rec_on,186,274,18,112,8,193,9,5,2
is_asymm.rec_on,209,166,27,128,2,56,2,2,2
option.lhoare._sunfold,134,92,19,72,1,26,3,3,3
has_bind.rec_on,171,128,18,100,1,50,2,2,2
iff_false,259,169,21,145,2,28,2,2,2
ne_false_of_self,160,105,18,79,2,29,2,2,2
has_sep.rec_on,211,147,27,114,1,46,2,2,2
xor.decidable._proof_2,149,110,24,82,3,44,5,4,3
xor.decidable._proof_3,154,112,25,89,3,44,4,4,3
has_sep.cases_on,211,147,27,114,1,46,2,2,2
is_left_null.cases_on,240,183,37,124,2,61,3,3,2
is_right_null.rec_on,239,187,37,125,2,63,3,3,2
is_left_id.rec_on,240,183,37,124,2,61,3,3,2
is_right_null.cases_on,239,187,37,125,2,63,3,3,2
string_imp.no_confusion_type,159,1045,39,95,13,976,18,7,3
monad_except.catch,281,183,37,158,1,48,2,2,2
symmetric.equations._eqn_1,86,63,23,61,1,34,2,2,2
is_left_id.cases_on,240,183,37,124,2,61,3,3,2
has_coe_to_fun.cases_on,203,142,27,115,1,43,2,2,2
is_right_id.cases_on,239,187,37,125,2,63,3,3,2
function.app.equations._eqn_1,68,55,17,42,1,33,2,2,2
is_left_null.rec_on,240,183,37,124,2,61,3,3,2
is_right_id.rec_on,239,187,37,125,2,63,3,3,2
has_coe_to_fun.rec_on,203,142,27,115,1,43,2,2,2
list.cases_on,225,144,42,128,1,42,3,3,3
nat.pred,79,58,13,40,1,18,4,3,3
nat.pred._main,79,58,13,40,1,18,4,3,3
nat.less_than_or_equal.cases_on,234,169,51,128,2,61,5,4,3
decidable.is_true.inj_arrow,35,76,12,4,4,66,5,4,3
option.get_or_else,134,92,19,72,1,26,3,3,3
is_trans.rec_on,220,160,26,124,1,54,2,2,2
option.lhoare,134,92,19,72,1,26,3,3,3
is_commutative.comm,245,162,29,161,2,53,3,3,2
decidable_eq.equations._eqn_1,84,102,14,64,4,71,5,4,3
is_trans.cases_on,220,160,26,124,1,54,2,2,2
is_antisymm.rec_on,228,179,26,127,2,68,3,3,2
prod.inhabited,248,157,35,115,2,45,3,3,2
nat.pred._sunfold,79,58,13,40,1,18,4,3,3
let_body_eq,59,61,26,25,1,46,2,2,2
is_antisymm.cases_on,228,179,26,127,2,68,3,3,2
ite,164,134,41,99,2,42,3,3,3
io.handle,279,392,13,167,10,264,12,6,3
or.comm,333,205,14,144,2,41,5,4,3
has_monad_lift_t.cases_on,219,153,26,118,1,49,2,2,2
has_monad_lift.cases_on,219,153,26,118,1,49,2,2,2
has_monad_lift.rec_on,219,153,26,118,1,49,2,2,2
has_monad_lift_t.rec_on,219,153,26,118,1,49,2,2,2
or.imp_left,210,130,36,109,1,29,4,3,3
or.imp_right,208,130,35,109,1,29,4,3,3
decidable.to_bool,159,131,16,100,3,47,6,5,3
left_identity.equations._eqn_1,91,69,19,62,1,35,2,2,2
total.equations._eqn_1,86,82,21,61,2,51,4,4,3
monad_io_random.cases_on,195,1109,18,112,15,1036,21,7,3
right_identity.equations._eqn_1,91,70,21,62,1,35,2,2,2
iff_subst,224,153,36,116,2,51,3,3,2
psum.rec_on,261,171,37,136,1,49,3,3,3
sum.rec_on,262,171,37,137,1,49,3,3,3
monad_io_random.rec_on,195,1109,18,112,15,1036,21,7,3
io.process.spawn_args.env._default.equations._eqn_1,80,1035,6,64,15,1026,22,7,3
except.rec_on,262,171,37,137,1,49,3,3,3
eq.to_iff,243,158,21,128,2,44,3,3,2
heq_of_eq,250,154,27,143,2,47,3,2,2
irrefl,190,135,26,126,2,39,2,2,2
int.to_nat,80,72,11,47,2,33,6,5,3
int.to_nat._main,80,72,11,47,2,33,6,5,3
subsingleton.drec,223,135,35,138,2,47,3,3,2
subsingleton.drec_on,222,140,36,138,2,51,3,3,2
is_distinct.rec_on,264,204,40,154,3,71,3,3,2
int.to_nat._sunfold,80,72,11,47,2,33,6,5,3
is_asymm.asymm,237,161,32,171,2,50,2,2,2
absurd.equations._eqn_1,66,60,18,43,2,35,2,2,2
int.zero.equations._eqn_1,42,62,4,32,3,53,8,5,3
is_distinct.cases_on,264,204,40,154,3,71,3,3,2
subsingleton.dcases_on,222,140,36,138,2,51,3,3,2
classical.inhabited_of_exists._proof_1,174,117,23,98,2,34,3,3,2
decidable.cases_on,208,149,39,126,2,50,3,3,3
tactic.interactive.case_tag.match_result.sizeof,84,58,9,50,2,32,7,5,4
subsingleton_info.no_confusion_type,198,127,60,92,3,30,5,4,3
monad_io.handle,288,416,19,167,10,264,12,6,3
std_gen.no_confusion_type,198,131,60,92,3,34,5,4,3
equivalence,145,59,46,46,1,6,2,2,2
feature_search.predictor_type.sizeof,84,58,9,50,2,32,7,5,4
tactic.delta_config.no_confusion_type,204,144,60,96,4,42,7,5,3
widget.mouse_event_kind.sizeof,84,58,9,50,2,32,7,5,4
ematch_config.no_confusion_type,198,131,60,92,3,34,5,4,3
pos.no_confusion_type,198,131,60,92,3,34,5,4,3
feature_search.predictor_cfg.no_confusion_type,204,164,60,96,5,64,9,6,4
vm_decl_kind.sizeof,84,58,9,50,2,32,7,5,4
io.process.stdio.sizeof,84,58,9,50,2,32,7,5,4
reader_t.cases_on,277,175,35,137,1,45,2,2,2
tactic.new_goals.sizeof,84,58,9,50,2,32,7,5,4
monad_io_terminal.cases_on,199,1099,18,119,14,1025,20,8,3
rsimp.config.no_confusion_type,204,1446,60,96,16,1354,23,8,4
ordering.sizeof,84,58,9,50,2,32,7,5,4
tactic.simp_intros_config.no_confusion_type,204,209,60,96,5,112,8,6,3
subtype.tag_irrelevant,181,133,29,113,2,60,3,3,2
environment.implicit_infer_kind.sizeof,84,58,9,50,2,32,7,5,4
reader_t.rec_on,277,175,35,137,1,45,2,2,2
is_trichotomous.cases_on,234,211,26,139,3,90,5,4,3
monad_io_terminal.rec_on,199,1099,18,119,14,1025,20,8,3
function.surjective.equations._eqn_1,104,104,30,79,3,62,4,3,2
is_trichotomous.rec_on,234,211,26,139,3,90,5,4,3
eq.symm,226,126,27,123,1,27,2,2,2
and.dcases_on,291,151,66,143,1,35,2,2,2
tactic.interactive.case_tag.cases_on,193,1459,33,125,15,1377,23,9,4
commutative.equations._eqn_1,101,73,22,70,1,37,2,2,2
set.has_emptyc.equations._eqn_1,73,77,7,57,3,46,3,3,2
monad_run.cases_on,222,158,27,124,1,51,2,2,2
or_comm,333,205,14,144,2,41,5,4,3
is_symm_op.symm_op,312,211,40,201,2,61,3,3,2
and.drec_on,291,151,66,143,1,35,2,2,2
is_symm_op.rec_on,272,214,36,152,2,72,3,3,2
and.drec,293,151,63,143,1,34,2,2,2
monad_run.rec_on,222,158,27,124,1,51,2,2,2
is_symm_op.cases_on,272,214,36,152,2,72,3,3,2
smt.select.equations._eqn_1,52,51,16,32,1,31,2,2,2
dite,168,135,34,104,2,45,3,3,3
psum.cases_on,278,175,51,150,1,49,3,3,3
as_true,158,125,16,98,3,38,4,4,3
except.cases_on,279,175,51,151,1,49,3,3,3
sum.cases_on,279,175,51,151,1,49,3,3,3
except_t.cases_on,294,197,35,144,2,69,4,3,3
is_trans.trans,267,153,46,179,1,42,2,2,2
has_andthen.cases_on,282,185,36,140,1,49,2,2,2
refl_of,167,107,24,98,1,28,2,2,2
random_gen.cases_on,202,173,18,122,3,87,5,5,3
as_false,158,125,16,98,3,38,4,4,3
io.process.stdio.has_sizeof_inst,108,79,10,63,3,48,8,6,4
list.empty._main,161,119,16,92,2,38,6,4,3
