name,r1cs_size,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
monad_io_terminal.cmdline_args,496408,403668,200981,2,64493,-1,101
fin,96301,12406,38527,0,7230,7230,0
has_sizeof.rec_on,243846,85804,97483,0,22594,22594,0
has_neg.rec_on,233470,58002,90005,0,18319,18319,0
has_to_string.cases_on,413046,313419,172102,2,52721,52721,0
is_per.to_is_trans,319960,114507,134114,0,28509,28509,0
is_per.to_is_symm,320943,102868,132858,0,28323,28323,0
left_distributive,163252,27675,66428,0,13252,13252,0
io.get_line,504926,361825,202239,2,63035,-1,101
is_linear_order.to_is_total,336100,97484,136933,0,31353,31353,0
is_equiv.to_is_symm,324276,95552,132553,0,28337,28337,0
right_distributive,173313,29696,70210,0,13887,13887,0
eq.cases_on,325619,95327,134644,0,28352,28352,0
string.iterator.next_to_string,311293,256625,138453,2,50652,-1,101
string.iterator.next_to_string._main,311293,272622,138224,3,42402,-1,101
is_linear_order.to_is_partial_order,337083,107057,136498,0,30443,30443,0
is_partial_order.to_is_antisymm,327848,105053,136063,0,29329,29329,0
is_preorder.to_is_trans,319256,85452,131238,0,27336,27336,0
is_partial_order.to_is_preorder,328831,110940,137327,0,29970,29970,0
lift_t,322475,88446,132616,0,28453,-1,101
lift,322475,90985,132799,0,28443,-1,101
is_strict_total_order.to_is_strict_weak_order,346658,109999,141063,0,31750,31750,0
decidable_pred.equations._eqn_1,125850,17629,47363,0,9199,9199,0
coe_t,322475,98683,133515,0,28180,-1,101
coe_b,322475,104980,134891,0,28612,-1,101
string.iterator.next_to_string._sunfold,311293,229516,135861,2,39556,-1,101
coe_bool_to_Prop.equations._eqn_1,245976,62378,94142,0,19408,19408,0
psigma.lex_ndep,305981,93308,129156,0,27412,-1,101
coe_sort,332139,104988,136724,0,29088,-1,101
int.cases_on,239372,50012,91132,0,18671,18671,0
has_repr.rec_on,413046,279494,170706,2,52660,52660,0
coe_sort_bool.equations._eqn_1,256098,82098,101320,0,20629,-1,101
random_gen.next,378829,129366,153466,0,35373,-1,101
has_div.cases_on,248696,56543,94654,0,19389,19389,0
has_sdiff.cases_on,248696,57768,94835,0,19835,19835,0
or.cases_on,298302,83435,124887,0,26393,26393,0
has_mul.rec_on,248696,59858,95195,0,19496,19496,0
sum.inhabited_left,320605,88026,131070,0,27903,-1,101
sum.inhabited_right,322557,99899,132689,0,28047,-1,101
eq.mp,299025,86360,126047,0,26338,-1,101
random_gen.split,374083,99666,148454,0,32861,-1,101
classical.type_decidable._match_1._proof_1,112615,14559,43206,0,7938,7938,0
monad_io_terminal.get_line,521006,447978,237563,2,75875,-1,101
random_gen.range,375070,193664,154692,0,38969,-1,101
list.ret.equations._eqn_1,174019,29022,70200,0,13551,13551,0
mk_simple_name.equations._eqn_1,340427,388767,148077,2,55787,55787,0
has_mod.cases_on,248696,61154,95183,0,19632,19632,0
eq.subst,352997,124988,145409,0,32689,-1,101
has_inter.cases_on,248696,59374,95386,0,19615,19615,0
has_to_string.rec_on,413046,377326,172002,3,56924,56924,0
and_self,391010,135859,160372,0,36982,36982,0
heq.rfl.equations._eqn_1,217431,46037,84686,0,17803,17803,0
vm_obj_kind.mpz.inj_eq,383613,129609,151484,0,36184,36184,0
has_lt.cases_on,247057,56540,93728,0,19373,19373,0
has_dvd.cases_on,247057,62320,96826,0,20367,20367,0
has_add.cases_on,248696,65916,96449,0,19842,19842,0
feature_search.predictor_type.mepo.inj_eq,373493,112352,148871,0,32668,32668,0
has_add.rec_on,248696,60314,94737,0,19547,19547,0
has_ssubset.rec_on,247057,55676,93606,0,19093,19093,0
has_le.cases_on,247057,57829,95514,0,19782,19782,0
vm_decl_kind.bytecode.inj_eq,373493,135764,150867,0,33141,33141,0
has_subset.cases_on,247057,56315,94129,0,19157,19157,0
vm_decl_kind.cfun.inj_eq,373399,133679,149344,0,32940,32940,0
has_equiv.cases_on,247057,53331,94034,0,19299,19299,0
has_sub.cases_on,248696,58067,95412,0,19353,19353,0
has_le.rec_on,247057,85868,97997,0,22344,22344,0
has_ssubset.cases_on,247057,64436,95472,0,20054,20054,0
smt_config.rec_on,461117,412867,155918,3,59638,59638,0
has_mul.cases_on,248696,58127,95340,0,19090,19090,0
is_refl.rec_on,285656,79990,122102,0,24830,24830,0
has_dvd.rec_on,247057,54742,93706,0,19913,19913,0
has_append.cases_on,248696,67796,95477,0,19861,19861,0
has_union.cases_on,248696,52402,94685,0,19123,19123,0
vm_obj_kind.format.inj_eq,383613,121989,151018,0,33434,33434,0
has_lt.rec_on,247057,56571,93375,0,19097,19097,0
vm_obj_kind.constructor.inj_eq,383613,124221,152856,0,34327,34327,0
io.process.stdio.inherit.inj_eq,373493,118274,148115,0,32817,32817,0
has_inter.rec_on,248696,62861,96321,0,19898,19898,0
io.error.cases_on,414909,329924,171015,2,54189,54189,0
io.put_str,534468,455546,243909,2,78115,-1,101
io.mode.write.inj_eq,374573,154010,151694,0,36375,36375,0
has_mod.rec_on,248696,86263,98070,0,22045,22045,0
vm_decl_kind.builtin.inj_eq,373493,133355,148040,0,32123,32123,0
vm_obj_kind.tactic_state.inj_eq,383613,138494,152061,0,35195,35195,0
feature_search.predictor_type.bayes.inj_eq,373399,128651,149793,0,33101,33101,0
io.mode.read.inj_eq,374573,134499,151748,0,33572,33572,0
vm_obj_kind.closure.inj_eq,383613,143747,155093,0,34682,34682,0
has_equiv.rec_on,247057,66525,94186,0,19955,19955,0
has_union.rec_on,248696,64585,95006,0,20671,20671,0
environment.projection_info.rec_on,445709,495817,183431,3,73640,73640,0
vm_obj_kind.other.inj_eq,383519,140811,153709,0,34310,34310,0
io.set_rand_gen,510867,473021,205544,2,64667,-1,101
vm_obj_kind.level.inj_eq,383613,101713,128635,0,28987,28987,0
widget.mouse_event_kind.on_mouse_enter.inj_eq,373493,119494,148291,0,32364,32364,0
environment.projection_info.cases_on,445709,547227,184173,3,72761,72761,0
nat.lt.base,53442,5945,21368,0,4045,4045,0
smt_config.cases_on,461117,548697,188648,3,78356,78356,0
is_refl.cases_on,285656,71173,120171,0,24645,24645,0
io.mode.append.inj_eq,374479,126488,150023,0,33215,33215,0
has_div.rec_on,248696,63903,95444,0,19724,19724,0
io.process.stdio.piped.inj_eq,373493,108005,148477,0,32677,32677,0
forall_prop_decidable._proof_2,89742,10659,35704,0,6540,6540,0
trace_call_stack.equations._eqn_1,94045,13357,38064,0,7278,7278,0
vm_obj_kind.options.inj_eq,383613,148669,154098,0,35947,35947,0
cond._main,139081,22231,60231,0,11714,-1,101
cond._sunfold,139081,15563,48535,0,9432,-1,101
has_subset.rec_on,247057,73036,96892,0,21058,21058,0
vm_obj_kind.name.inj_eq,383613,138656,153364,0,34693,34693,0
widget.mouse_event_kind.on_mouse_leave.inj_eq,373399,111573,148947,0,32417,32417,0
widget.mouse_event_kind.on_click.inj_eq,373493,115658,148714,0,32340,32340,0
has_sdiff.rec_on,248696,51954,94632,0,20258,20258,0
monad_io_terminal.put_str,550416,508688,250857,2,82400,-1,101
_private.2042382769.V.equations._eqn_1,143745,22697,60635,0,11569,11569,0
implies.decidable._proof_2,88525,10608,35686,0,6510,6510,0
has_append.rec_on,248696,58705,94658,0,19500,19500,0
list.nil.inj_arrow,57173,6112,22278,0,4092,4092,0
_private.3043571171.U.equations._eqn_1,144015,22743,61277,0,11845,11845,0
vm_obj_kind.native_closure.inj_eq,383613,133593,151809,0,33682,33682,0
vm_obj_kind.environment.inj_eq,383613,126851,153109,0,34376,34376,0
has_sub.rec_on,248696,85680,97863,0,22473,22473,0
bin_tree.empty.inj_arrow,59391,8454,24145,0,4577,4577,0
option.none.inj_arrow,56469,6185,22183,0,4247,4247,0
nat.lt_succ_self,53442,6025,21675,0,4025,4025,0
io.process.stdio.null.inj_eq,373399,138463,151873,0,33434,33434,0
cond,139081,21580,59399,0,11248,-1,101
Exists.cases_on,289705,81728,122887,0,25437,25437,0
exists.elim,286077,62436,119258,0,24174,-1,101
ordering.swap,155126,26298,64276,0,12376,-1,101
well_founded.apply,348252,112165,140844,0,30283,30283,0
io.mode.read_write.inj_eq,374573,136626,150151,0,33795,33795,0
reducibility_hints.rec_on,284597,82086,120585,0,24969,24969,0
monad_io_random.set_rand_gen,526727,466452,243039,2,73697,-1,101
feature_search.predictor_type.knn.inj_eq,373493,125720,149538,0,33032,33032,0
subsingleton.cases_on,234216,59427,90674,0,18735,-1,101
and.decidable._proof_1,221015,46850,85496,0,17043,17043,0
ordering.swap._main,155126,25360,64250,0,12648,-1,101
and.decidable._proof_2,221205,38973,84812,0,16695,16695,0
io.env.get_cwd,526474,453707,238489,2,74789,-1,101
vm_obj_kind.simple.inj_eq,383613,134785,151973,0,35978,35978,0
vm_obj_kind.declaration.inj_eq,383613,144045,153895,0,34734,34734,0
reflexive.equations._eqn_1,119097,17260,46369,0,8445,8445,0
has_orelse.orelse,355014,85778,117291,0,26381,-1,101
well_founded.cases_on,311670,80213,128588,0,26739,26739,0
has_andthen.andthen,495694,237766,190498,0,47038,-1,101
vm_obj_kind.expr.inj_eq,383613,172173,159914,0,37731,37731,0
well_founded.rec_on,311670,90930,129714,0,27816,27816,0
ordering.swap._sunfold,155126,26970,65087,0,12610,-1,101
failure,374558,144456,151136,0,34859,-1,101
feature_search.feature_cfg.cases_on,226144,50938,87301,0,17492,17492,0
feature_search.feature_cfg.rec_on,226144,48716,87147,0,17547,17547,0
and_false,360907,115233,144431,0,32011,32011,0
and_iff_right,412407,168176,162895,0,37933,37933,0
binder_info.cases_on,340654,119428,140783,0,30224,30224,0
interactive.loc.cases_on,472950,524038,196113,4,99741,99741,0
tactic.transparency.rec_on,340654,153597,143727,0,33903,33903,0
false_and,361273,129732,145552,0,32190,32190,0
false_of_true_eq_false,288269,66304,122111,0,24805,-1,101
tactic.transparency.cases_on,340654,84316,136681,0,29188,29188,0
option.rec_on,304452,85783,126935,0,26530,26530,0
reader_t.run,491057,247517,189569,0,46864,-1,101
binder_info.rec_on,340654,112431,140943,0,29918,29918,0
is_preorder.rec_on,326906,110322,135940,0,29272,29272,0
has_pure.cases_on,269473,89599,120473,0,24647,24647,0
state.equations._eqn_1,133107,29292,59237,0,12441,12441,0
is_linear_order.rec_on,343750,100943,139070,0,29929,29929,0
is_strict_order.cases_on,328354,105156,135775,0,28912,28912,0
is_strict_order.rec_on,328354,115784,137056,0,30432,30432,0
has_monad_lift.monad_lift,426018,147150,166024,0,38152,-1,101
monad_run.run,432642,163999,168050,0,41365,-1,101
nonempty.dcases_on,311078,90093,129311,0,27198,27198,0
has_monad_lift_t.monad_lift,426018,170763,169398,0,39840,-1,101
nonempty.drec,311078,93927,130779,0,28077,28077,0
true_and,405810,158894,161398,0,37518,37518,0
is_partial_order.cases_on,335498,104460,137077,0,29602,29602,0
classical.inhabited_of_nonempty.equations._eqn_1,172011,43890,72460,0,15650,15650,0
is_total_preorder.cases_on,331194,93588,135003,0,29278,29278,0
is_per.cases_on,327610,120255,137000,0,29385,29385,0
is_per.rec_on,327610,93115,133378,0,27932,27932,0
is_equiv.rec_on,331926,81237,134623,0,28583,28583,0
set.univ.equations._eqn_1,91309,12924,37222,0,7000,7000,0
and_iff_left,417839,168133,164733,0,38429,38429,0
is_strict_weak_order.cases_on,342572,116773,139279,0,30750,30750,0
monad_fail.rec_on,448697,265823,150422,2,46809,46809,0
ne.elim,37209,4075,16018,0,2975,2975,0
cc_config.ho_fns._default.equations._eqn_1,362046,484165,155407,4,63299,63299,0
monad_io_environment.get_cwd,542554,448955,243108,2,78433,-1,101
decidable.is_false.inj,54774,6334,21726,0,4107,4107,0
is_equiv.cases_on,331926,108414,136884,0,29555,29555,0
ordering.or_else,158764,30205,66281,0,13093,-1,101
ordering.or_else._main,158764,23290,64874,0,12349,-1,101
has_pure.rec_on,269473,59167,120190,0,24014,24014,0
is_strict_total_order.cases_on,354220,133235,144682,0,33627,33627,0
is_strict_total_order.rec_on,354220,128929,143002,0,33079,33079,0
reader_t.has_monad_lift,393000,153192,156144,0,36745,36745,0
monad_io_random.rand,533149,457659,240916,2,76508,-1,101
is_strict_weak_order.rec_on,342572,122929,139188,0,30893,30893,0
except.return.equations._eqn_1,194314,31654,76795,0,15140,15140,0
monad_fail.cases_on,448697,358848,185746,2,57147,57147,0
function.injective_id,32623,3362,14394,0,2705,2705,0
empty_wf,505321,229896,190617,0,47663,-1,101
nonempty.drec_on,311078,80480,128102,0,28412,28412,0
ordering.or_else._sunfold,158764,28022,66110,0,13463,-1,101
is_preorder.cases_on,326906,111213,135671,0,29099,29099,0
is_partial_order.rec_on,335498,109846,137473,0,29482,29482,0
is_total_preorder.rec_on,331194,99696,135236,0,29044,29044,0
int.nat_abs,161583,28936,66537,0,13304,-1,101
option.cases_on,320104,99766,133487,0,28464,28464,0
int.nat_abs._main,161583,32546,67283,0,13249,-1,101
is_linear_order.cases_on,343750,119124,140621,0,31004,31004,0
smt_config.cc_cfg._default.equations._eqn_1,437956,435407,178941,2,74755,74755,0
pi.inhabited,315935,68627,106734,0,23677,-1,101
ne.irrefl,113271,16218,43927,0,8478,8478,0
int.nat_abs._sunfold,161583,26287,66369,0,13500,-1,101
option.rhoare._main,214127,51069,85870,0,17314,-1,101
has_seq_right.seq_right,381968,121958,150663,0,34225,-1,101
occurrences.rec_on,298487,81444,124768,0,26470,26470,0
coe_fn_b,-1,-1,-1,-1,-1,-1,200
reducibility_hints.cases_on,328855,104104,135400,0,29635,29635,0
cc_config.cases_on,470236,536569,190720,3,72897,72897,0
coe_fn,-1,-1,-1,-1,-1,-1,200
implies.trans,60548,6958,23324,0,4540,4540,0
forall_not_of_not_exists,249091,62754,95207,0,19735,-1,101
monad_io_environment.set_cwd,568450,484187,252657,2,78010,-1,101
option.rhoare._sunfold,214127,49157,84844,0,17096,-1,101
cc_config.rec_on,470236,546992,193353,3,74541,74541,0
has_seq_left.seq_left,381968,196710,157225,0,39752,-1,101
monad.cases_on,317152,80518,129626,0,27991,27991,0
is_irrefl.cases_on,326781,101840,133583,0,28402,-1,101
is_irrefl.rec_on,326781,110717,135064,0,28693,-1,101
is_idempotent.rec_on,332361,119106,139147,0,29700,29700,0
is_idempotent.cases_on,332361,92790,134534,0,28726,28726,0
function.combine,153579,26851,63547,0,12902,12902,0
monad.rec_on,317152,104654,132687,0,28585,28585,0
has_coe.cases_on,348739,84916,116660,0,25658,25658,0
coe,322475,102951,133030,0,28678,-1,101
and_true,410547,160385,165040,0,38279,38279,0
except_t.run,533359,258707,231041,0,56893,-1,101
has_lift_t.cases_on,348739,119687,143806,0,30853,30853,0
has_lift.cases_on,348739,129366,143227,0,31107,31107,0
has_coe_t_aux.rec_on,348739,127962,143164,0,32694,32694,0
has_coe_t.cases_on,348739,110142,140815,0,30988,30988,0
timeit.equations._eqn_1,268805,177664,121047,2,35781,35781,0
coe_option.equations._eqn_1,249506,87173,98121,0,22571,22571,0
has_coe_t.rec_on,348739,108200,140915,0,30863,30863,0
is_irrefl.irrefl,340673,115255,139879,0,30138,-1,101
has_lift.rec_on,348739,141081,141711,0,29513,29513,0
or.imp,421247,173528,165336,0,39228,39228,0
option.rhoare,214127,46316,83715,0,16757,-1,101
function.has_right_inverse,155349,25364,64510,0,12596,12596,0
bin_tree.below,534775,221025,227030,0,54538,-1,101
has_coe_t_aux.cases_on,348739,117379,141752,0,31823,31823,0
has_lift_t.rec_on,348739,120608,143254,0,31801,31801,0
io.env.set_cwd,571127,444353,251156,2,77811,-1,101
has_coe.rec_on,348739,95819,140379,0,29645,29645,0
has_well_founded.rec_on,308613,67362,106406,0,23188,23188,0
is_idempotent.idempotent,388099,133411,154226,0,35049,35049,0
has_well_founded.cases_on,308613,91559,128615,0,27697,27697,0
trace.equations._eqn_1,268805,196441,120958,2,38569,38569,0
bin_tree.ibelow,526819,253929,226815,0,55907,-1,101
decidable_rel.equations._eqn_1,153571,27211,63999,0,12602,12602,0
has_bind.bind,379461,132636,151344,0,34034,-1,101
monad_except.throw,500413,210244,188667,0,46412,-1,101
has_seq.seq,401541,159519,159986,0,37145,-1,101
function.dcomp,137789,20415,58752,0,11069,11069,0
param_info.cases_on,270441,67623,114949,0,23444,23444,0
iff.decidable._proof_3,273715,58716,115426,0,23031,23031,0
iff.decidable._proof_2,275639,71328,117741,0,23829,23829,0
true_ne_false,288269,83032,121736,0,24883,-1,101
is_symm.cases_on,352799,132085,144170,0,31018,31018,0
congr_arg_kind.cases_on,411965,172720,163747,0,38836,38836,0
param_info.rec_on,270441,58429,114453,0,23104,23104,0
heq.rec_on,463876,189661,177670,0,41818,41818,0
is_symm.rec_on,352799,110601,142230,0,31472,31472,0
prod.cases_on,374733,110182,148491,0,32910,32910,0
not_of_eq_false,295305,81445,125110,0,25555,-1,101
plift.down_up,76398,9461,32253,0,6617,6617,0
has_pow.rec_on,369534,94937,122113,0,27542,27542,0
ulift.down_up,76574,8634,31686,0,5980,5980,0
monad_io_environment.get_env,588784,533866,262391,2,88048,-1,101
has_pow.cases_on,369534,134774,148827,0,33835,33835,0
heq.cases_on,463876,211253,180042,0,42924,42924,0
false_of_ne,113271,15007,43769,0,8113,8113,0
congr_arg_kind.rec_on,411965,188241,160685,0,39291,39291,0
_private.1693713173.exU,442977,139668,169596,0,39352,-1,101
pprod.cases_on,372812,137295,149698,0,33550,33550,0
array,708586,519540,291540,0,83992,-1,101
pprod.rec_on,372812,102178,148241,0,33650,33650,0
io.env.get,587009,480682,257187,2,83471,-1,101
tactic.unfold_proj_config.no_confusion_type,286197,72868,120756,0,25892,-1,101
refl,312432,92456,130374,0,28233,28233,0
ne.equations._eqn_1,152608,29095,64596,0,12677,12677,0
has_orelse.cases_on,302728,89298,127422,0,26754,26754,0
false_iff_true,396497,146969,157251,0,35796,35796,0
prod.rec_on,374733,135563,150912,0,33900,33900,0
true_iff_false,398136,146012,158603,0,35795,35795,0
tactic.dunfold_config.no_confusion_type,286197,65684,119370,0,24804,-1,101
tactic.unfold_config.no_confusion_type,285475,83032,121314,0,25203,-1,101
functor.map_const,412424,154407,162757,0,37336,-1,101
_private.1396090585.exV,442707,263957,178177,0,47007,-1,101
state_t.run,567199,322345,239850,0,60586,-1,101
has_orelse.rec_on,302728,65782,124880,0,26680,26680,0
is_total.rec_on,368587,101098,146420,0,32322,32322,0
is_symm.symm,404650,143437,159186,0,37224,37224,0
coe_subtype,523833,225360,231048,0,55210,-1,101
punit.subsingleton,397700,146403,157928,0,36226,-1,101
is_total.cases_on,368587,147559,149215,0,33902,33902,0
tactic.apply_cfg.rec_on,285785,60275,119760,0,25790,25790,0
coe_to_lift,391917,107635,128558,0,30143,-1,101
occurrences.cases_on,325471,95474,132965,0,29214,29214,0
tactic.apply_cfg.cases_on,285785,72338,121055,0,25654,25654,0
option.is_some._main,256881,66024,98027,0,20105,-1,101
coe_base,391917,120261,154337,0,34937,-1,101
lift_base,391917,107272,153762,0,34409,-1,101
has_coe_to_sort.cases_on,358967,127846,146475,0,34133,-1,101
function.bijective,257105,63279,97102,0,20482,20482,0
has_singleton.cases_on,360738,127182,146240,0,32416,-1,101
option_t.cases_on,381003,136302,152861,0,34426,34426,0
coe_base_aux,391917,153014,156999,0,35710,-1,101
has_seq_left.cases_on,322994,92813,132915,0,27580,27580,0
has_singleton.rec_on,360738,110807,144743,0,33224,-1,101
irreflexive.equations._eqn_1,130766,21695,57776,0,11214,11214,0
option.is_none._main,256881,54310,96630,0,19785,-1,101
option_t.rec_on,381003,132626,151968,0,33918,33918,0
has_coe_to_sort.rec_on,358967,129611,144741,0,31939,-1,101
has_seq_right.cases_on,321355,93838,131963,0,27722,27722,0
subtype.decidable_eq._proof_1,301003,75779,125859,0,27366,-1,101
string_to_name.equations._eqn_1,459283,524936,192428,2,78659,78659,0
nat.less_than_or_equal.rec_on,395597,156234,157605,0,36115,36115,0
is_dec_refl.equations._eqn_1,178772,33120,72297,0,14606,14606,0
has_monad_lift_t_refl.equations._eqn_1,235777,56856,90608,0,18674,18674,0
has_seq_left.rec_on,322994,140441,137700,0,32167,32167,0
punit_eq,322312,87398,131892,0,28306,-1,101
scope_trace.equations._eqn_1,104301,13972,40981,0,7856,7856,0
option.is_none._sunfold,256881,50318,97332,0,19697,-1,101
functor.map,430586,176565,168741,0,39954,-1,101
option.is_some._sunfold,256881,49681,96591,0,19727,-1,101
function.surjective_id,291644,91073,122913,0,25408,-1,101
has_seq_right.rec_on,321355,98113,133504,0,27984,27984,0
iff_true,467257,202133,179281,0,44447,44447,0
measure,84621,10623,34634,0,6468,6468,0
function.equiv.refl,132276,18581,56495,0,10734,10734,0
is_commutative.rec_on,383762,133252,152567,0,34698,-1,101
is_right_id.right_id,501767,243187,191036,0,47925,-1,101
ne.def,152608,25893,63883,0,12475,12475,0
is_left_id.left_id,504353,176707,156953,0,39713,-1,101
decidable.rec_on,361463,126907,146887,0,32989,-1,101
is_commutative.cases_on,383762,135079,152001,0,34473,-1,101
monad_reader.cases_on,373401,125858,148372,0,32505,-1,101
option.is_some,256881,64286,96905,0,20069,-1,101
is_left_null.left_null,504543,208677,191134,0,46840,-1,101
sigma.cases_on,398189,145456,157321,0,36600,36600,0
list.has_singleton.equations._eqn_1,299883,85744,125566,0,26877,-1,101
subtype.cases_on,394347,150417,157106,0,35298,35298,0
is_right_null.right_null,501767,202801,193356,0,49791,-1,101
has_mem.cases_on,376290,137004,151452,0,33731,-1,101
has_insert.cases_on,377929,127136,150434,0,33612,-1,101
option.get_or_else._main,250086,58938,95290,0,19634,-1,101
psigma.cases_on,394347,152046,156783,0,36683,36683,0
monad_reader.rec_on,373401,138769,151563,0,34255,-1,101
is_total.total,423958,155280,165383,0,38498,38498,0
option.is_none,256881,56118,96473,0,19607,-1,101
option.lhoare._main,249991,44249,78613,0,16576,-1,101
option.get_or_else._sunfold,250086,57737,95452,0,19945,-1,101
psigma.rec_on,394347,147438,156499,0,35434,35434,0
has_mem.rec_on,376290,121542,149395,0,33368,-1,101
has_seq.cases_on,333170,104537,136470,0,29165,29165,0
has_insert.rec_on,377929,129655,150255,0,33399,-1,101
format.color.rec_on,488614,178562,183399,0,43981,43981,0
sigma.rec_on,398189,151740,156385,0,37598,37598,0
subtype.rec_on,394347,143549,155571,0,36564,36564,0
tactic.interactive.case_tag.rec_on,508471,564823,204253,3,80424,80424,0
punit_eq_star,238935,57555,91997,0,18872,-1,101
list.rec_on,366423,180500,151187,0,37508,37508,0
option.lhoare._sunfold,249991,59281,94202,0,19742,-1,101
format.color.cases_on,488614,259453,191446,0,50310,50310,0
symmetric.equations._eqn_1,168190,27350,67907,0,13476,13476,0
function.app.equations._eqn_1,132276,19768,57060,0,11191,11191,0
has_seq.rec_on,333170,107323,136444,0,29105,29105,0
has_bind.cases_on,322905,93993,132167,0,28279,28279,0
xor.decidable._proof_2,281306,74287,119172,0,24507,24507,0
ne_false_of_self,295210,76512,127411,0,27169,-1,101
decidable.is_true.inj_arrow,72962,9100,30771,0,6019,6019,0
xor.decidable._proof_3,291659,76122,122187,0,25751,25751,0
has_bind.rec_on,322905,101017,133561,0,28177,28177,0
nat.pred,147889,23190,62409,0,12118,-1,101
is_asymm.cases_on,396347,150068,157179,0,35665,-1,101
alternative.cases_on,377394,116685,149605,0,33372,33372,0
nat.pred._main,147889,27898,64723,0,12764,-1,101
is_asymm.rec_on,396347,119045,156341,0,34683,-1,101
buffer,741632,618295,303199,0,89077,-1,101
alternative.rec_on,377394,142618,150409,0,34607,34607,0
let_body_eq,115471,14702,43705,0,8213,8213,0
has_sep.rec_on,393481,151662,156680,0,35428,-1,101
decidable_eq.equations._eqn_1,172092,32598,69364,0,14139,14139,0
has_sep.cases_on,393481,146850,155867,0,36214,-1,101
nat.pred._sunfold,147889,23466,62353,0,12084,-1,101
option.get_or_else,250086,62513,96032,0,19882,-1,101
is_right_null.cases_on,447467,136268,142271,0,34838,-1,101
has_coe_to_fun.cases_on,380035,126836,150830,0,33162,-1,101
option.lhoare,249991,56837,94901,0,19667,-1,101
char_buffer,776110,691362,314745,0,116236,-1,101
is_right_null.rec_on,447467,169495,173176,0,40685,-1,101
is_left_id.rec_on,448384,168033,171123,0,39987,-1,101
iff_false,479242,210141,183139,0,44418,44418,0
has_coe_to_fun.rec_on,380035,139921,151875,0,34336,-1,101
is_left_null.cases_on,448384,204532,178366,0,43345,-1,101
is_right_id.cases_on,447467,163699,173309,0,41531,-1,101
is_left_id.cases_on,448384,177192,172842,0,41073,-1,101
is_left_null.rec_on,448384,156722,172279,0,41096,-1,101
left_identity.equations._eqn_1,176588,27761,70803,0,13929,13929,0
is_right_id.rec_on,447467,192752,175170,0,41521,-1,101
total.equations._eqn_1,171590,29317,69646,0,13563,13563,0
ite,312865,84552,128942,0,27538,-1,101
right_identity.equations._eqn_1,176822,28202,71392,0,13874,13874,0
is_trans.rec_on,412585,148903,160247,0,36865,36865,0
nat.less_than_or_equal.cases_on,440958,169234,170439,0,40568,40568,0
decidable.to_bool,303710,64517,103392,0,22699,-1,101
list.cases_on,421422,239308,170098,0,44218,44218,0
is_trans.cases_on,412585,150659,162235,0,37169,37169,0
monad_except.catch,523512,291396,199925,0,51690,-1,101
int.to_nat,154418,23965,63901,0,12379,-1,101
int.to_nat._main,154418,23738,64029,0,12310,-1,101
is_antisymm.rec_on,429455,174891,167603,0,39136,39136,0
is_commutative.comm,464558,192648,176841,0,44831,44831,0
has_monad_lift_t.cases_on,408286,127161,158932,0,35909,35909,0
int.to_nat._sunfold,154418,19219,52699,0,10509,-1,101
int.zero.equations._eqn_1,89669,11829,36395,0,6833,6833,0
absurd.equations._eqn_1,129899,19332,48867,0,9361,9361,0
prod.inhabited,455892,198384,175894,0,43238,-1,101
string_imp.no_confusion_type,469139,356974,189371,2,59905,-1,101
is_antisymm.cases_on,429455,206316,175680,0,41715,41715,0
or.imp_left,388671,147499,154850,0,35846,35846,0
or.imp_right,385298,142321,154769,0,34873,34873,0
has_monad_lift_t.rec_on,408286,153057,159877,0,37156,37156,0
has_monad_lift.cases_on,408286,165697,160456,0,37368,37368,0
has_monad_lift.rec_on,408286,158935,160160,0,38976,38976,0
iff_subst,417549,124089,161819,0,36804,-1,101
tactic.interactive.case_tag.match_result.sizeof,160976,25559,65573,0,12407,-1,101
feature_search.predictor_type.sizeof,160976,25636,66129,0,12827,-1,101
widget.mouse_event_kind.sizeof,160976,26789,66460,0,13289,-1,101
irrefl,360939,127652,144556,0,31853,-1,101
eq.to_iff,449945,137854,172457,0,40878,-1,101
vm_decl_kind.sizeof,160976,27471,65775,0,13457,-1,101
io.process.stdio.sizeof,160976,23139,65387,0,12488,-1,101
equivalence,258879,63764,98303,0,20627,20627,0
psum.rec_on,484034,208454,184551,0,44332,44332,0
subsingleton.drec,420794,146115,163347,0,38081,38081,0
heq_of_eq,466154,169862,177607,0,42027,-1,101
tactic.new_goals.sizeof,160976,25444,65931,0,12819,-1,101
subsingleton_info.no_confusion_type,366947,93280,119592,0,27440,-1,101
classical.inhabited_of_exists._proof_1,325460,101610,133783,0,28608,-1,101
except.rec_on,485955,206083,184964,0,44647,44647,0
subsingleton.drec_on,419903,143953,162998,0,37907,37907,0
well_founded.fix._proof_1,-1,-1,-1,-1,-1,-1,200
sum.rec_on,485955,231571,187213,0,46014,46014,0
io.process.spawn_args.env._default.equations._eqn_1,334397,249601,144272,2,43101,43101,0
ordering.sizeof,160976,23815,65222,0,12464,-1,101
io.handle,560075,326595,237778,1,60669,-1,101
or.comm,603350,348399,251313,0,64127,64127,0
environment.implicit_infer_kind.sizeof,160976,26645,66204,0,12977,-1,101
std_gen.no_confusion_type,367651,123466,147780,0,32665,-1,101
decidable.cases_on,394311,152309,155365,0,36493,-1,101
subsingleton.dcases_on,419903,168097,166780,0,38183,38183,0
