name,r1cs_size,simplify_time,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
LinearIndependent.union_of_quotient,-1,-1,-1,-1,-1,-1,-1,-1235
CategoryTheory.ShortComplex.RightHomologyMapData.natTransApp_φH,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.ShortComplex.SnakeInput.comp_f₁,-1,-1,-1,-1,-1,-1,-1,-1238
AddGroupCat.instGroupα_1.eq_1,-1,-1,-1,-1,-1,-1,-1,-1238
_auto._.Mathlib.CategoryTheory.Limits.Shapes.RegularMono._hyg.1173,-1,-1,-1,-1,-1,-1,-1,-1238
DedekindDomain.instAlgebraProdAdicCompletions,-1,-1,-1,-1,-1,-1,-1,-1238
Finset.Colex.instPartialOrder.proof_4,-1,-1,-1,-1,-1,-1,-1,-1238
SimpleGraph.ComponentCompl.lift,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Adjunction.noConfusionType,-1,-1,-1,-1,-1,-1,-1,-1238
Finpartition.empty,-1,-1,-1,-1,-1,-1,-1,-1238
PartialFun.Iso.mk_hom,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Functor.comp.proof_2,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.MeasureTheory.Integral.VitaliCaratheodory._auxLemma.20,-1,-1,-1,-1,-1,-1,-1,-1238
exists_nat_gt,-1,-1,-1,-1,-1,-1,-1,-1238
AlgebraicGeometry.PresheafedSpace.ofRestrict_top_c,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.flipCompEvaluation_hom_app,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.Tactic.AtomM.State.noConfusionType,-1,-1,-1,-1,-1,-1,-1,-1238
TopCat.Sheaf.pullback,-1,-1,-1,-1,-1,-1,-1,-1238
TrivSqZeroExt.inlAlgHom,-1,-1,-1,-1,-1,-1,-1,-1238
Algebra.ofId_apply,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Limits.IsLimit.conePointUniqueUpToIso_inv_comp,-1,-1,-1,-1,-1,-1,-1,-1238
RingCat.RingEquiv_coe_eq,-1,-1,-1,-1,-1,-1,-1,-1238
Monoid.toNatPow,-1,-1,-1,-1,-1,-1,-1,-1238
Seminorm.ball_sup,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Idempotents.Karoubi.inclusionHom,-1,-1,-1,-1,-1,-1,-1,-1238
ContinuousMap.smul_apply,-1,-1,-1,-1,-1,-1,-1,-1238
Finset.Colex.instOrderBot.proof_1,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.Meta.NormNum.evalPow,-1,-1,-1,-1,-1,-1,-1,-1238
Complex.continuousOn_sin,-1,-1,-1,-1,-1,-1,-1,-1238
ModuleCat.MonModuleEquivalenceAlgebra.Ring_of_Mon_.proof_5,-1,-1,-1,-1,-1,-1,-1,-1238
DomMulAct.instMulDistribMulActionForallOfMulAction,-1,-1,-1,-1,-1,-1,-1,-1238
IsAlgebraic.invOf_iff,-1,-1,-1,-1,-1,-1,-1,-1238
SetTheory.PGame.Impartial.impartial_add,-1,-1,-1,-1,-1,-1,-1,-1235
wrapped.proof_1._.Mathlib.RingTheory.ClassGroup._hyg.183,-1,-1,-1,-1,-1,-1,-1,-1238
Real.log_le_log_iff,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Limits.hasSmallestLimitsOfHasLimits,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.Order.PFilter._auxLemma.3,-1,-1,-1,-1,-1,-1,-1,-1238
ModuleCat.HasColimit.coconePointSMul.proof_3,-1,-1,-1,-1,-1,-1,-1,-1238
GaloisCoinsertion.noConfusionType,-1,-1,-1,-1,-1,-1,-1,-1238
PartialHomeomorph.extend_target_subset_range,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.CreatesColimit.noConfusion,-1,-1,-1,-1,-1,-1,-1,-1238
Multiset.replicate_le_coe.match_1,-1,-1,-1,-1,-1,-1,-1,-1235
AlgebraicGeometry.StructureSheaf.toStalk_stalkSpecializes,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.Measure.comapₗ.eq_1,-1,-1,-1,-1,-1,-1,-1,-1238
CategoryTheory.Abelian.PullbackToBiproductIsKernel.isLimitPullbackToBiproduct,-1,-1,-1,-1,-1,-1,-1,-1238
ContDiffWithinAt.congr_of_eventually_eq\\',-1,-1,-1,-1,-1,-1,-1,-1238
Polynomial.eq_C_coeff_zero_iff_natDegree_eq_zero,-1,-1,-1,-1,-1,-1,-1,-1238
factorization_one,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.SignedMeasure.rnDeriv_def,-1,-1,-1,-1,-1,-1,-1,-1238
Ideal.mem_prime_of_mul_mem_pow,-1,-1,-1,-1,-1,-1,-1,-1238
Matrix.conjTransposeAddEquiv,-1,-1,-1,-1,-1,-1,-1,-1238
Filter.Germ.instAddMonoid.proof_6,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.Meta.Linear.Nat.ToLinear.State.noConfusion,-1,-1,-1,-1,-1,-1,-1,-1238
Stream\\'.WSeq.map_think,-1,-1,-1,-1,-1,-1,-1,-1235
