name,r1cs_size,simplify_time,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
psigma.snd,665263,615673674,63677752486,229963170853,671,44113707156,202682762,0
tactic.new_goals.non_dep_only.sizeof_spec,61039,1075184660,5221998312,19704196062,762,4138248375,203293597,0
monad_io_environment.no_confusion_type,-1,-1,-1,-1,-1,-1,-1,-1234
int.to_nat._main.equations._eqn_2,53595,1076678829,4205812172,17567380329,536,3678540328,201683840,0
nat.lt_of_lt_of_le,-1,-1,-1,-1,-1,-1,-1,-1234
neq_of_not_iff,322010,1044205666,30832647591,113618458182,775,21567660134,236172453,0
strict_weak_order.not_lt_of_equiv\',210890,2194102823,20273021993,70016145045,914,14340699581,704260584,0
string.iterator.extract_core._match_1.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1,-1234
int.no_confusion_type,258740,967471020,22073282831,82023922290,1003,15614680581,201615538,0
function.combine.equations._eqn_1,159146,656965089,12890636128,55235928119,907,10581098554,238671815,0
bxor.equations._eqn_3,48476,803283315,4099494668,16503172244,602,3389255321,178569340,0
is_right_null.drec,533988,757317109,48206526009,195308896695,664,37001629656,301665429,0
bxor.equations._eqn_4,48543,829380006,4898228967,16583080536,1006,3523128177,180551338,0
string.iterator.has_next._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1,-1234
function.right_inverse_of_injective_of_left_inverse,145157,654414072,11446447935,51856042851,728,9924333078,227642407,0
io.mode.write.sizeof_spec,61039,1040851282,4748250934,19519363973,561,3876460449,201691131,0
d_array.cases_on,-1,-1,-1,-1,-1,-1,-1,-1234
function.curry_uncurry,-1,-1,-1,-1,-1,-1,-1,1
eq.substr,368839,711400797,32866335151,123675240931,520,23598701170,157385501,0
eq.mpr,339421,717194901,35347333721,118210136414,688,23568203281,142050036,0
failure.equations._eqn_1,296061,1898435130,25814250181,104798131609,1124,20971253725,925334808,0
string.iterator.has_next._main.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1,-1234
is_left_id.dcases_on,540426,1085117720,64773110543,198443009956,887,40526459481,313658498,0
string.iterator.has_prev.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1,-1234
int.lnot._sunfold,116568,1379374763,9925001216,37702202548,609,7352240180,183995761,0
is_right_null.dcases_on,535010,781761701,49833532764,198674901738,683,37862234759,323733677,0
reader_t.pure,635655,1937689571,58727609497,221609792948,757,41907109583,916825874,0
well_founded.fix_F,349583,692594966,32460517096,119717990574,834,23304432821,229899648,0
tt_eq_ff_eq_false,-1,-1,-1,-1,-1,-1,-1,1
except.to_option.equations._eqn_2,97317,1443922215,8463937226,32838483096,1288,6892478234,237822422,0
string.iterator.prev._main.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1,-1234
monad_io.cases_on,323094,2056304242,28549784559,112566879279,803,21411194164,1292012504,0
and_not_self,327575,1007227248,29903517331,113880721968,506,21249474031,193596297,0
iff_eq_eq,513985,842946620,48471081990,163564987472,961,32081695688,231130377,0
trans_rel_right,390799,725142733,34932173783,130492241300,975,24846369722,169103658,0
